file;xml_id;form;normalisiert;action;review_grund;neu_lemmaRef;neu_pos;ziel_lemma_form;lemma_kandidaten;lemma_pos_alle;vers_n;vorvers;vers;folgevers;umfeld
WZB.tei.xml;WZB_126ra_7_0;frŭchte;fruechte;ANNOTATE;;lexicon.xml#lemma_7273;NOM;vruht;lemma_7273;NOM;;Tut meine gepot vnd meine gerichte behutet vnd erfullet die so das ir mugt gewonen in der erden an alle vorchte;vnd euch gepere die erde ir **frŭchte** der ir esset bis zu der setunge vorchtende keines gepot;Und ob ir sprechet was sulle wir essen des sibenden iares ist das wir nicht seen oder ein sammen vnser getreide;gepere die erde ir **frŭchte** der ir esset bis
WZB.tei.xml;WZB_126va_6_3;hŏue;hoeue;ANNOTATE;;lexicon.xml#lemma_2816;NOM;höuwe;lemma_2816;NOM;;Ist das si nicht gelost werden in dem gena LEVITICUS den reichen iare kvmen sie wider an die herren wenne der heuser in den steten sint vor ir erbe vnder den;Ir **hŏue** vor der stat sullen nicht vorkouft werden Wenne es ist ein ewiges erbe;Ist das dein bruder crank wirt vnd sochender hant vnd du enpfehest in sam ein nevkomen vnd sam einen pilgereime vnd lebt mit dir;erbe vnder den Ir **hŏue** vor der stat sullen
WZB.tei.xml;WZB_126va_16_6;Vŏrchte;voerchte;REVIEW;pos-mehrdeutig;;;vürhten;lemma_7298;NOM VRB;;Ist das dein bruder crank wirt vnd sochender hant vnd du enpfehest in sam ein nevkomen vnd sam einen pilgereime vnd lebt mit dir;nicht nym wucher von im mer wenne du im hast gegeben **Vŏrchte** deinen got so das geleben muge dein bruder bei dir;D Dein gelt soltu im nicht leihen ouf wucher Und des getreides vber louf soltu nicht heischen;du im hast gegeben **Vŏrchte** deinen got so das
WZB.tei.xml;WZB_126vb_35_6;lŏset;loeset;ANNOTATE;;lexicon.xml#lemma_3837;VRB;lœsen;lemma_3837;VRB;;noch der vorkoufunge mag man in gelosen Welcher do wil ous seinen brudern der loset in;vnd sein vettern vnd seines vetter kinder sein mage vnd sein gefrunter nehster Und ist das er es selbir vormag er **lŏset** sich;Achtende also vil iare LEUITICUS von der czeit seiner vorkoufunge vncz bis zu dem gnaden reichen iare Und das gelt vmme das her vorkoufet wart noch der czal der iare vnd rechnunge des dienstes ab geslagen;es selbir vormag er **lŏset** sich Achtende also vil
WZB.tei.xml;WZB_127rb_4_1;ŏpfeln;oepfeln;ANNOTATE;;lexicon.xml#lemma_261;NOM;apfel;lemma_261;NOM;;Ist das ir in meinen gepoten wandert vnd meine gepot behutet vnd tut die;So wil ich euch czeitliche regen geben vnd die erde wirt gepern ire frucht vnd die povm werden mit **ŏpfeln** erfullet;Vnd begreiffen wirt der sneidunge snit das weinlesen Und das weinlesen wirt bekvmmern das seen Und essen werdet ir ewer brot in der setunge vnd ane vorchte werdet ir wonen in ewerr erden;die povm werden mit **ŏpfeln** erfullet Vnd begreiffen wirt
WZB.tei.xml;WZB_127rb_15_6;bŏsen;boesen;REVIEW;pos-mehrdeutig;;;bœse;lemma_788;ADJ ADV GRA NOM;;Vnd begreiffen wirt der sneidunge snit das weinlesen Und das weinlesen wirt bekvmmern das seen Und essen werdet ir ewer brot in der setunge vnd ane vorchte werdet ir wonen in ewerr erden;Und fried wil ich euch geben in ewern creissen Und werdet slafen vnd keiner ist der euch wirt erschrecken Uortilgen wil ich die **bŏsen** tir die wilden Und meyn swert wirt nicht durch ewer creisse;Und iagen wert ir ewer veinde vnd werden vallen vor euch;Uortilgen wil ich die **bŏsen** tir die wilden Und
WZB.tei.xml;WZB_127vb_5_0;Ŭmme;uemme;REVIEW;pos-mehrdeutig;;;umbe;lemma_6422;ADV PRP;;Und ist das ir vorwerfet meine r recht vnd meine gerichte vorsmehet so das ir si nicht entut die von mir gesaczt sint vnd zu einem irresal furet mein gelubde;Und ich wil ouch euch das tvn Besuchen wil ich euch endlich in hunger vnd in durste die ewer ougen wirt vorterben vnd wirt ewer selen vorczern **Ŭmme** sust werdet ir seen ewren samen der von den veinden wirt gevressen;Mein anblik wil ich seczen wider euch vnd vallen werdet ir vor ewern veinden vnd werdet vnder geworfen den die euch hassen Und vlihen werdet ir so euch nymant iaget;wirt ewer selen vorczern **Ŭmme** sust werdet ir seen
WZB.tei.xml;WZB_129ra_6_6;fŭnfczig;fuenfczig;REVIEW;lemma-kein-treffer;;;;;;;Rede czu vnd sprich zu in Ein yclicher der do gelubde tut vnd gelobit xxvii levitici LEUITICUS got seine sele vnder der achte gebe her das lon;Ist das das ein knechtil ist von dem czweinczigisten iare vncz bis czu dem sechczigsten iare gebe er **fŭnfczig** scot silbers an die mase des heiligtumes;Ist es aber ein vrowe so geb sie dreissik;sechczigsten iare gebe er **fŭnfczig** scot silbers an die
WZB.tei.xml;WZB_129ra_15_6;vŏr;voer;REVIEW;pos-mehrdeutig;;;vor;lemma_7194;ADV GRA PRP;;Aber von dem funften iare v vncz bis zu dem czweinczigisten gibt das knechtil czweinczig scot vnd das meidel czehen;Von einem mened vncz bis zu dem funften iare **vŏr** das knechtil werden gegeben funf scot vor das meidil drei;Uon sechczig iaren vnd hin vber das knechtil gibt funfczehen scot das meidel czehen;zu dem funften iare **vŏr** das knechtil werden gegeben
WZB.tei.xml;WZB_129rb_27_6;schŏffeln;schoeffeln;REVIEW;lemma-kein-treffer;;;;;;;Ist aber das der der das gelobet hat wolle das losen der gebe das funfte teil der achtvnge hin vber vnd wirt haben das hous;Und ist das her den acker seiner besiczunge gelobt vnd heiligt den vnserm herren noch der mas der sat sol man achten das lon Ist das man mit dreissik **schŏffeln** beseet die erde vmb funfczig scot silbers wirt her vorkouft;Ist das her zu hant von dem gnaden reichen iare anhebende gelobt seinen acker also vil als her gegelden mag als vil achte her in;das man mit dreissik **schŏffeln** beseet die erde vmb
WZB.tei.xml;WZB_130ra_7_2;lŏsen;loesen;ANNOTATE;;lexicon.xml#lemma_3837;VRB;lœsen;lemma_3837;VRB;;Allen czehenden der erden es sei von getreide oder von povmen der ŏpfil sint vnsers herren Und die werden geheiligt;Welcher aber wŏlle **lŏsen** seinen czehenden der gebe zu ir funftes teil;Allerlei czehenden die vnder der ruten des hirtens geen des schafes vnd des ochsens vnd der czigen welches das czehende ist das wirt geheiligt vnserm herren;geheiligt Welcher aber wŏlle **lŏsen** seinen czehenden der gebe
WZB.tei.xml;WZB_130ra_15_5;pŏse;poese;REVIEW;pos-mehrdeutig;;;bœse;lemma_788;ADJ ADV GRA NOM;;Allerlei czehenden die vnder der ruten des hirtens geen des schafes vnd des ochsens vnd der czigen welches das czehende ist das wirt geheiligt vnserm herren;Nicht schol man ous lesen noch das gute noch das **pŏse** noch mit einem andern vor wechselt Und das das do vorwechsilt ist das wirt geheiligt vnserm herren vnd wirt es nicht geloset;Das sint die gepot die vnser herre gepoten h hat durch die hant zu ouff etcetera;das gute noch das **pŏse** noch mit einem andern
WZB.tei.xml;WZB_134va_4_1;geczeuknŭsse;geczeuknuesse;REVIEW;lemma-kein-treffer;;;;;;;Und die svne durch die gesinde vnd heuser irr vetir sult ir czelen;von dreissig iaren vnd hin vber vncz bis zu funfczig iaren alle die do ein geen zu NUMERI dem ampte ires dienstes czu dem gepeude des gelubdes des **geczeuknŭsse**;Das sint ire purden Tragen sullen sie tafeln des geczeldis vnd ire rigel die seulen vnd ir grunde;gepeude des gelubdes des **geczeuknŭsse** Das sint ire purden
WZB.tei.xml;WZB_135rb_9_1;vorsavmnŭsse;vorsavmnuesse;REVIEW;lemma-kein-treffer;;;;;;;Und vnser herre redte zu sprechende;Rede zu Ein man oder vrowe wenne sie tvn ous allen svnden die den leuten phlegen zu kvmen vnd mit **vorsavmnŭsse** vbir treten habn die gepot vnsers herren vnd vorlasen peichtigen;sullen sie ire svnde vnd geben wider das selbe houbt vnd das funfte teil hin vber dem in den sie habn gesundet;zu kvmen vnd mit **vorsavmnŭsse** vbir treten habn die
WZB.tei.xml;WZB_135vb_16_3;vlŭchen;vluechen;REVIEW;lemma-kein-treffer;;;;;;;Ist aber das du dich geneigt hast von deinem manne vnd bist vormeiligt vnd hast mit gelegen mit einem andern manne;den **vlŭchen** w wirstu vnder ligen Gebe dich vnser herre in den vluch vnd zu einem beispild einem yclichen in seinem volke Voulende mache her deine bruste vnd geswellende deinen bouch zu reise;Ein geen die vorvluchten wasser in deinen bouch Und dein bouch geswellende vorvoule deine brust Und antworten sol das wip amen amen;einem andern manne den **vlŭchen** w wirstu vnder ligen
WZB.tei.xml;WZB_135vb_29_3;pŭchil;puechil;REVIEW;lemma-kein-treffer;;;;;;;Ein geen die vorvluchten wasser in deinen bouch Und dein bouch geswellende vorvoule deine brust Und antworten sol das wip amen amen;Und schreiben sol der priester in ein **pŭchil** die vorvluchten vnd sol sie abtilgen mit den pittern wassern in die her die vorfluchten hat gehoufent;vnd geb ir das zu trinken Und wenne sie die getrinket;der priester in ein **pŭchil** die vorvluchten vnd sol
WZB.tei.xml;WZB_136ra_7_0;enczŭnde;enczuende;REVIEW;lemma-kein-treffer;;;;;;;so heb ouf der priester von irr hant der heilicheit opfer des hasses vi Numeri NUM vnd heb das ouf vor vnserm herren;Und also doch so das her zu dem ersten die hant vol von der heilicheit opfer ouf hebe von dem das man opfert vnd **enczŭnde** das ouf dem alter Und also gebe her dem weibe die pittern wasser;Und wenne sie die getrincket ist das sie gemeiligt ist vnd vorsmehende den man des ebrechens schuldig so durch geen sie die wasser des vluches Und mit czu blasnem bouche vorvoulet ir die brust Und werden wirt das weip in einen vluch vnd zu einem beispild allem volke;das man opfert vnd **enczŭnde** das ouf dem alter
WZB.tei.xml;WZB_136rb_19_5;weinhŭlsen;weinhuelsen;REVIEW;lemma-kein-treffer;;;;;;;von weine vnd von allem dem das do truncken mag werden vnd machen sullen sie sich enthalden Essik von weine vnd von welcherlei anders trankes vnd was ous der weintrouben gedrukt wirt sullen sie nicht trinken;"Urische weintrouben vnd trukne sullen sie nicht essen alle die tage in den sie von gelubde vnserm herren werden geheiliget; was von dem weingarten mag gesein von der welschen weinber vncz bis an die **weinhŭlsen** sullen sie das nicht essen";Alle czeit irr abscheidunge sol kein schermesser nicht geen ouf sein houbet vncz bis ouf den erfulten tak als her sich vnserm herren hat geheiligt Heilig wirt her wachsende das gehere seines houbtes alle die czeit seiner heiligunge;vncz bis an die **weinhŭlsen** sullen sie das nicht
WZB.tei.xml;WZB_136vb_22_2;ŏsterlichen;oesterlichen;REVIEW;pos-mehrdeutig;;;ôsterlîche;lemma_4451;ADJ ADV;;vnd opfer sein opfer vnserm herren ein ieriges vngemeiligtes lamp zu gancz enczvntem opfer Und ein ieriges vngemeiligtes schaf vmme die svnde Und einen vngemeiligten wider zu einem opfer tyr der friedsamen;Und eynen korp mit **ŏsterlichen** broten die do besprenget sint mit ŏle vnd vngesowerte vladen gesalbet mit ŏle vnd yclicher opfer speise;die do opfern sol der priester vor vnserm herren Und sol das machen also wol vor die svnde als zu ganczenczuntem opfer;Und eynen korp mit **ŏsterlichen** broten die do besprenget
WZB.tei.xml;WZB_137ra_29_4;tŭ;tue;REVIEW;pos-mehrdeutig;;;tuon;lemma_6301;NOM VRB;;Und neme das aber von im vnd hebe das ouf in der angesicht vnsers herren Und geheiligt werden sie des priesters recht als die brust die man hat heissen abscheiden vnd die huf Dornach mag der nazareer trinken wein;Das ist die e des nazareers so her gelobt sein opfer vnserm herren zu der czeit seiner heiligunge ousgenomenlich die das do vinden mag sein noch dem vnd her mit dem herczen gelobet hat also **tŭ** her zu der volkvmenheit seiner heiligunge;Und vnser herre redte zu sprechende;herczen gelobet hat also **tŭ** her zu der volkvmenheit
WZB.tei.xml;WZB_137va_25_0;pŭrden;puerden;ANNOTATE;;lexicon.xml#lemma_924;NOM;bürde;lemma_924;NOM;;Die andern vier wegen vnd acht ochsen gab her den svnen noch irm dienste vnd irem ampte vnder der hant svn des priesters;Aber den svnen gap her nicht wegen vnd ochsen wenne sie in der heilicheit dienen Und **pŭrden** ouf iren eigen achsiln tragen;Dorvmme opferten die fursten ir opfer vor den alter zu der weihunge des alters an dem tage als her gekresmet wart;der heilicheit dienen Und **pŭrden** ouf iren eigen achsiln
WZB.tei.xml;WZB_137vb_12_4;mŏrser;moerser;REVIEW;pos-mehrdeutig;;;morsære;lemma_26724;NOM VRB;;Und es waren dorinne ein silberein genem vas wegende dreissig vnd hundert scot ein silberein trinkvas behaldende sibenczig scot noch dem gewichte der heilicheit vnd beide voller semil besprenget mit ŏl zu dem opfer der heilikeit;Einen guldein **mŏrser** von czehen scoten voller weihrouches;einen ochsen von d den rindern vnd einen wider vnd ein ieriges lamp zu ganczenczuntem opfer;der heilikeit Einen guldein **mŏrser** von czehen scoten voller
WZB.tei.xml;WZB_138ra_14_0;mŏrserl;moerserl;REVIEW;lemma-kein-treffer;;;;;;;ein silbereine schussel von dreissig vnd hundert scoten ein silberein trinkvas das do hatte sibenczig scot noch dem gewichte der heilicheit beide voller semil besprengt mit ŏl zu der heilicheit opfer;ein guldein **mŏrserl** das do hatte czehen scot voller weihrouches;ein ochsen von den rindern vnd ein wider vnd ein ierigs lamp zu ganczenczuntem opfer;heilicheit opfer ein guldein **mŏrserl** das do hatte czehen
WZB.tei.xml;WZB_143vb_12_4;geŏltis;geoeltis;REVIEW;lemma-kein-treffer;;;;;;;Aber das man was rechte als der same corianders in der varbe als bedellisch harcz;Und das volk gienk vmme vnd cloubte das vnd zu brach das mit der mule vnd sties das in einen morser vnd cochte das ī einem topfe vnd machte dorous k kuchelin des smackes sam **geŏltis** brot;Und des nachtes wenne ouf die purge vil der taw so vil ous gleich mite das man;kuchelin des smackes sam **geŏltis** brot Und des nachtes
WZB.tei.xml;WZB_144ra_8_3;pŏsem;poesem;REVIEW;pos-mehrdeutig;;;bœse;lemma_788;ADJ ADV GRA NOM;;Uon wanne wirt mir das vleisch so das ich gebe einer sulchen menige Vor mir weinen sie sprechende Gibe vns vleisch das wir gessen NUM Alleine mag ich nicht ouf gehalden dicz volk wenne swer ist es mir;Ist aber das dich das anders dvncket so bite ich das du mich vorterbest vnd vinde gnad in deinen ougen das ich mit also vil **pŏsem** icht werde gepeinigt;Und vnser herre sprach zu Besammen mir sibenczig man von den alden die du kennest das sie die alden sint des volkes vnd meister vnd fure sie zu der tur des geczeldis des gelubdes Und mache dir di sten mit dir;ich mit also vil **pŏsem** icht werde gepeinigt Und
WZB.tei.xml;WZB_145ra_16_3;mŏrinne;moerinne;ANNOTATE;;lexicon.xml#lemma_4185;NOM;moerinne;lemma_4185;NOM;;Aber czugen sie von vnd quamen gegen vnd bliben do et cetera;Und XII vnd redten wider durch sein housvrowe die **mŏrinne** vnd sprachen;Hat nv vnser herre nvr alleine geredt durch Hat her vns nicht also wol zu geredt Do das erhorte vnser herre;durch sein housvrowe die **mŏrinne** vnd sprachen Hat nv
WZB.tei.xml;WZB_145ra_34_8;Hŏret;hoeret;REVIEW;pos-mehrdeutig;;;hœren;lemma_2885;INJ NOM VRB;;do steig vnser herre her ab in einer seule des gewulkens vnd stund in dem eingange des geczeldis vnd rufte vnd Und do sie dar giengen;do sprach her zu in **Hŏret** ERI meine rede Welcher do ist vnder euch ein prophet des herren in gesichte erscheine ich ym oder durch trevme rede ich zu im;Und sprach Und nicht ein semelicher ist als mein diener der in alle meinem house ist der getrewste;sprach her zu in **Hŏret** ERI meine rede Welcher
WZB.tei.xml;WZB_145va_5_0;tŏrlichen;toerlichen;REVIEW;pos-mehrdeutig;;;tôrlich;lemma_6117;ADJ ADV GRA;;Und do die wolken vorgienk die do was ouf dem geczelde Und secht erschein ein glenczende ousseczikeit als ein sne Und do sie an sach NUM vnd sach sie geslagen mit ousseczikeit;do sprach her zu Ich bite dich mein herre nicht sache vns zu die svnde di wir **tŏrlichen** habn begangen;das icht die werde als ein tote vnd als ein ouswurflink das do hin geworfen wirt von dem leibe seiner muter Sich yczunt ist ir vleisch halbes vressen v von der ousseczikeit;die svnde di wir **tŏrlichen** habn begangen das icht
WZB.tei.xml;WZB_148va_2_2;sŭzem;suezem;REVIEW;pos-mehrdeutig;;;süeʒe;lemma_5864;ADJ ADV GRA NOM;;Und zu den widern sol sein das opfer der heilicheit semil czweier czehenden die do besprengt sein mit ol des dritteils einer hyn;vnd opfer wein des dritteils der selben mas sol her opfern thoho bz de e NUM zu einem **sŭzem** ruche vnserm herren;Wenne du aber von ochsen machest ganczenczuntes opfer oder opfertir also das du leistest gelubde oder friedsame opfertir;e NUM zu einem **sŭzem** ruche vnserm herren Wenne
WZB.tei.xml;WZB_148va_17_2;pŏcke;poecke;REVIEW;lemma-kein-treffer;;;;;;;Also sult ir tvn;czu einem yclichen ochsen vnd wider vnd lemmer vnd **pŏcke**;also wol die in lendigen als die pilgereime;wider vnd lemmer vnd **pŏcke** also wol die in
WZB.tei.xml;WZB_149ra_15_7;wŭstnunge;wuestnunge;REVIEW;lemma-kein-treffer;;;;;;;"wenne das wort vnsers herren hat her vorsmehet vnd sein gepot hat her irre gemachet; dorvmme wirt her vortilgt vnd wirt tragen seine svnde";Und es geschach do waren in der **wŭstnunge** vnd heten funden einen menschen cloubende holcz an dem heiligen tage;vnd brachten den zu vnd zu v vnd zu aller menige;do waren in der **wŭstnunge** vnd heten funden einen
WZB.tei.xml;WZB_149va_24_5;schŏpfet;schoepfet;ANNOTATE;;lexicon.xml#lemma_5212;VRB;schepfen;lemma_5212;VRB;;Dorvmme das tut Heb ouf ein yclicher sein rouchvas du vnd alle dein rat;vnd **schŏpfet** fewer morgen vnd legt dor ouf thimiamisch puluer vor vnserm herren Und welchen her erwelet der wirt heilig Czu vil vbirhebt ir euch ir kinder;Vnd aber sprach her zu Horet ir kinder;alle dein rat vnd **schŏpfet** fewer morgen vnd legt
WZB.tei.xml;WZB_149vb_12_4;rŭfte;ruefte;REVIEW;lemma-kein-treffer;;;;;;;vnd alle deine sammenunge stet wider vnsern herren Wenne was ist so das ir murmelt wider in;Nu sante dorvmme so das her **rŭfte** vnd die svne Die antworten Wir wollen nicht kvmen;Ist nv dir das ein cleines das du vns ousgefurt hast von der erden die do vleuset mit milch vnd mit honigseim so das du vns tŏttest in der wŭstenunge vnd wurdest vber vns herschen NUM;dorvmme so das her **rŭfte** vnd die svne Die
WZB.tei.xml;WZB_149vb_17_7;tŏttest;toettest;REVIEW;pos-mehrdeutig;;;tœten;lemma_6133;NOM VRB;;Nu sante dorvmme so das her rŭfte vnd die svne Die antworten Wir wollen nicht kvmen;Ist nv dir das ein cleines das du vns ousgefurt hast von der erden die do vleuset mit milch vnd mit honigseim so das du vns **tŏttest** in der wŭstenunge vnd wurdest vber vns herschen NUM;Werlicher dinge ein gefuret hastu vns in die erde die do vleŭset mit pechen milch vnd honigseimes vnd hast vns gegeben erbe ecker vnd weingerten oder wiltu vns ouch die ous graben Wir wollen nicht komen;so das du vns **tŏttest** in der wŭstenunge vnd
WZB.tei.xml;WZB_149vb_18_2;wŭstenunge;wuestenunge;ANNOTATE;;lexicon.xml#lemma_59071;NOM;wüestenunge;lemma_59071;NOM;;Nu sante dorvmme so das her rŭfte vnd die svne Die antworten Wir wollen nicht kvmen;Ist nv dir das ein cleines das du vns ousgefurt hast von der erden die do vleuset mit milch vnd mit honigseim so das du vns tŏttest in der **wŭstenunge** vnd wurdest vber vns herschen NUM;Werlicher dinge ein gefuret hastu vns in die erde die do vleŭset mit pechen milch vnd honigseimes vnd hast vns gegeben erbe ecker vnd weingerten oder wiltu vns ouch die ous graben Wir wollen nicht komen;vns tŏttest in der **wŭstenunge** vnd wurdest vber vns
WZB.tei.xml;WZB_150ra_4_0;vleŭset;vleueset;REVIEW;lemma-kein-treffer;;;;;;;Ist nv dir das ein cleines das du vns ousgefurt hast von der erden die do vleuset mit milch vnd mit honigseim so das du vns tŏttest in der wŭstenunge vnd wurdest vber vns herschen NUM;Werlicher dinge ein gefuret hastu vns in die erde die do **vleŭset** mit pechen milch vnd honigseimes vnd hast vns gegeben erbe ecker vnd weingerten oder wiltu vns ouch die ous graben Wir wollen nicht komen;Und gar czornig wart vnd sprach zu vnserm herren Nicht sich zu irr heilicheit opfer du weisest das ich noch kein esil ny von in hab genomen Noch hab gepflaget ir ny keinen;die erde die do **vleŭset** mit pechen milch vnd
WZB.tei.xml;WZB_150vb_15_2;tŏden;toeden;REVIEW;lemma-mehrdeutig;;;;lemma_6118 lemma_6133;;;Gepeut dem svne des priesters so das her ouf heb die rouchvas die do ligen in der brunst vnd das fewer zu strewe hin vnd her wenne sie sint geheiligt;in den **tŏden** der svnder vnd zu hemer sie in blech vnd hefte sie an den alter do von das in in geopfert ist weirouch vnserm herren vnd geheiligt sint so das sie sie an schowen zu einem czeichen vnd zu einem gedechtnusse;Nu brachte dorvmme der priester die ereine rouchvas in den sie geopfert heten die die das anczunden hette vressen Und zu hemerte die in blech vnd hefte sie an den alter;sint geheiligt in den **tŏden** der svnder vnd zu
WZB.tei.xml;WZB_151ra_20_1;schŏpfe;schoepfe;REVIEW;lemma-kein-treffer;;;;;;;Czihet wek ous der mitte diser menige ouch nv wil ich sie vortilgen Und sie lagen ouf der erden;Do sprach czu Heb ouf das rouchvas vnd **schŏpfe** fewer von dem alter vnd lege weirouch dorouf vnd czeuch endlichen zu dem volke so das du bitest vor sie wenne yczunt ist ous gegangen der czorn von vnserm herren vnd sein pflage hat ergremset;Und do das getan hette vnd was geloufen in die mitte der menige die nv vorwuste das fewer do opferte her thimiamischen weirouch;ouf das rouchvas vnd **schŏpfe** fewer von dem alter
WZB.tei.xml;WZB_151va_25_0;Uŏr;uoer;REVIEW;lemma-kein-treffer;;;;;;;des andern tagis quam her wider vnd vant das gegrunet hett die rute in dem house vnd het gewunnen knopfel vnd ousgesprosset blute vnd ire pletir breite sie vnd entwarf sich in mandil kern;**Uŏr** trug dorvmme alle ruten von der angesichte vnsers herren zu allen k vnd sie sahen es vnd namen ycliche ire ruten;Und vnser herre sprach zu Trag wider die rute in das geczelt des geczeuknusses so das sie behalden werde zu einem czeichen der widertraczenden ERI vnd ouf horen ire clage von mir das sie icht sterben;sich in mandil kern **Uŏr** trug dorvmme alle ruten
WZB.tei.xml;WZB_152va_5_5;lŏsunge;loesunge;ANNOTATE;;lexicon.xml#lemma_12150;NOM;lôsunge;lemma_12150;NOM;;Welcherlei gepurt alles vleisches zu dem ersten vleuset ous dem bouche di man opfert vnserm herren es sei von leuten oder von vihen deinem rechten wirt das Also nvr doch so das NUM du vor die erste gepurt des menschen lon nemest Und ein yclich tir das do vnrein ist heisest losen;Des **lŏsunge** sol werden noch einem mened funf scot silbers an dem gewichte des heiligtumes Eyn scot hat czweinczig helblinge;Aber die erste gepurt des ochsens vnd des schafes soltu nicht heissen lŏsen wenne geheiligt sint sie vnserm herren Ir blut geusse nvr ouf den alter Und die veistikeit enczunde in einem sŭzen ruche vnserm herren;ist heisest losen Des **lŏsunge** sol werden noch einem
WZB.tei.xml;WZB_152va_12_2;lŏsen;loesen;ANNOTATE;;lexicon.xml#lemma_3837;VRB;lœsen;lemma_3837;VRB;;Des lŏsunge sol werden noch einem mened funf scot silbers an dem gewichte des heiligtumes Eyn scot hat czweinczig helblinge;Aber die erste gepurt des ochsens vnd des schafes soltu nicht heissen **lŏsen** wenne geheiligt sint sie vnserm herren Ir blut geusse nvr ouf den alter Und die veistikeit enczunde in einem sŭzen ruche vnserm herren;Das vleisch vorwar an dein notdurft sol gevallen als die heilige brust vnd die rechte schulder werden sie dein;schafes soltu nicht heissen **lŏsen** wenne geheiligt sint sie
WZB.tei.xml;WZB_152va_16_3;sŭzen;suezen;REVIEW;lemma-mehrdeutig;;;;lemma_5864 lemma_5865;;;Des lŏsunge sol werden noch einem mened funf scot silbers an dem gewichte des heiligtumes Eyn scot hat czweinczig helblinge;Aber die erste gepurt des ochsens vnd des schafes soltu nicht heissen lŏsen wenne geheiligt sint sie vnserm herren Ir blut geusse nvr ouf den alter Und die veistikeit enczunde in einem **sŭzen** ruche vnserm herren;Das vleisch vorwar an dein notdurft sol gevallen als die heilige brust vnd die rechte schulder werden sie dein;veistikeit enczunde in einem **sŭzen** ruche vnserm herren Das
WZB.tei.xml;WZB_153ra_6_9;schŏnste;schoenste;REVIEW;pos-mehrdeutig;;;schœne;lemma_5280;ADJ ADV GRA NOM;;ousgescheiden sullen sie alle werden gar gut vnd ous erwelt;vnd sprich zu in Ist das ir das **schŏnste** vnd das peste opfert ous des czehenden wirt es euch geachtet recht sam ir von den tennen vnd von den pressen hett gegeben erstlinge;Vnd essen werdet ir sie in alle ewren steten also wol ir als ewer gesinde wenne es ist das lon vmme den dienst den ir dienet in dem geczelde des geczeuknusse;Ist das ir das **schŏnste** vnd das peste opfert
WZB.tei.xml;WZB_153ra_35_4;tŏte;toete;REVIEW;pos-mehrdeutig;;;tœten;lemma_6133;NOM VRB;;Das ist das geistliche d dienst des siges opfer tyres das vnser herre gesaczt hat Gepeut so das sie dir zu furen ein rote kv eines ganczen iares an der kein meil ist vnd die noch nicht iochs hab getragen;"vnd gib die dem priester; der fure sie ous den purgen vnd **tŏte** die in alles volkes angesicht";vnd ERI tvnke den vinger in ir blut vnd sprenge zu siben malen gegen der tur des geceldis;ous den purgen vnd **tŏte** die in alles volkes
WZB.tei.xml;WZB_153va_5_4;schŭten;schueten;REVIEW;pos-mehrdeutig;;;schüten;lemma_5328;NOM VRB;;Und iener der sie hat vorbrant der sol waschen sein gewant vnd seinen leip vnd wirt NVM vnrein bis zu abende;Aber zu samen sol clouben ein reiner man die aschen von der ku vnd sol sie **schŭten** ouserhalb den purgen an ein gar reine stat so das sie sint der menige in ein hute vnd in ein sprengwasser Wenne vmme die svnde ist die ku vorbrant;Und wenne der sein gewant gewescht der der ku aschen hat getragen vnrein wirt her bis zu abende Haben werden das vnd die kvmen die do wonen vnder in heilig in ewigem rechten;ku vnd sol sie **schŭten** ouserhalb den purgen an
WZB.tei.xml;WZB_154rb_4_2;pŏse;poese;REVIEW;pos-mehrdeutig;;;bœse;lemma_788;ADJ ADV GRA NOM;;Worvmme habt ir die samenunge vnsers herren ous gefurt in die wustenunge so das ouch wir vnd vnser vich sterben;"Worvmme habt ir ERI vns heissen ouf czihen von vnd habt vns gefurt an die **pŏse** stat die man nicht geern mag; die wedir veigen gepirt noch wein noch granat ŏpfel vnd vberal nicht wassers hat zu trinken";vnd vnd liessen die menige vnd giengen ein in das geczelt des frides vnd vilen neigende ouf die erde vnd schriren zu vnserm herren vnd sprachen Herre got erhore das geschrei dicz volkis vnd tu in ouf deinen hort den brvnne des lebendigen wassers so das sie gesetit werden vnd ouf hore ir murmelunge Und vnsers herren ere erschein vber sie;vns gefurt an die **pŏse** stat die man nicht
WZB.tei.xml;WZB_154rb_7_0;ŏpfel;oepfel;ANNOTATE;;lexicon.xml#lemma_261;NOM;apfel;lemma_261;NOM;;Worvmme habt ir die samenunge vnsers herren ous gefurt in die wustenunge so das ouch wir vnd vnser vich sterben;"Worvmme habt ir ERI vns heissen ouf czihen von vnd habt vns gefurt an die pŏse stat die man nicht geern mag; die wedir veigen gepirt noch wein noch granat **ŏpfel** vnd vberal nicht wassers hat zu trinken";vnd vnd liessen die menige vnd giengen ein in das geczelt des frides vnd vilen neigende ouf die erde vnd schriren zu vnserm herren vnd sprachen Herre got erhore das geschrei dicz volkis vnd tu in ouf deinen hort den brvnne des lebendigen wassers so das sie gesetit werden vnd ouf hore ir murmelunge Und vnsers herren ere erschein vber sie;noch wein noch granat **ŏpfel** vnd vberal nicht wassers
