xml_id	form	context	lemma_id	candidate_pos	resolved_pos	confidence	reviewer
WZB_176ra_22_4	du	durch euch hat gesprochen Noch [du] ein czeuhest nicht do hin	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_176ra_22_5	ein	euch hat gesprochen Noch du [ein] czeuhest nicht do hin svnder	lemma_1331	ART|NUM	NUM	medium	claude-context
WZB_176ra_22_6	czeuhest	hat gesprochen Noch du ein [czeuhest] nicht do hin svnder der	lemma_7861	NOM|VRB	VRB	high	claude
WZB_176ra_23_0	nicht	gesprochen Noch du ein czeuhest [nicht] do hin svnder der svn	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_176ra_23_5	svnder	ein czeuhest nicht do hin [svnder] der svn nvn dein diener	lemma_5884	ADJ|ADV|CNJ|NOM	CCNJ	high	claude
WZB_176ra_24_2	nvn	do hin svnder der svn [nvn] dein diener diser wirt ein	lemma_4432	ADV|CNJ	ADV	high	claude
WZB_176ra_24_4	dein	hin svnder der svn nvn [dein] diener diser wirt ein czihen	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_176ra_25_0	wirt	svn nvn dein diener diser [wirt] ein czihen vor dich Den	lemma_7489	VEX|VRB	VEX	high	claude
WZB_176ra_25_1	ein	nvn dein diener diser wirt [ein] czihen vor dich Den halde	lemma_1331	ART|NUM	NUM	medium	claude-context
WZB_176ra_25_2	czihen	dein diener diser wirt ein [czihen] vor dich Den halde an	lemma_7861	NOM|VRB	VRB	high	claude
WZB_176ra_25_3	vor	diener diser wirt ein czihen [vor] dich Den halde an mit	lemma_7194	ADV|GRA|PRP	PRP	high	claude-context
WZB_176ra_25_4	dich	diser wirt ein czihen vor [dich] Den halde an mit lere	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_176ra_27_4	wirt	mit lere vnd sterke ouch [wirt] in dem los teilen die	lemma_7489	VEX|VRB	VEX	high	claude
WZB_176ra_28_2	los	sterke ouch wirt in dem [los] teilen die erde E Ewer	lemma_3818	ADJ|ADV|GRA|NOM	NOM	high	claude
WZB_176ra_28_5	erde	in dem los teilen die [erde] E Ewer kinder von den	lemma_1545	ADJ|ADV|NOM	NOM	high	claude
WZB_176ra_28_8	E	dem los teilen die erde [E] Ewer kinder von den ir	lemma_1281	ADJ|ADV|GRA	ADV	medium	claude-context
WZB_176ra_29_0	Ewer	los teilen die erde E [Ewer] kinder von den ir gesprochen	lemma_56117	POS|PRO	POS	high	claude
WZB_176ra_29_5	ir	E Ewer kinder von den [ir] gesprochen habt so das sie	lemma_56117	POS|PRO	PRO	high	claude-context
WZB_176ra_29_6	gesprochen	Ewer kinder von den ir [gesprochen] habt so das sie gevangen	lemma_5693	NOM|VRB	VRB	high	claude
WZB_176ra_30_0	habt	kinder von den ir gesprochen [habt] so das sie gevangen wŭrden	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_176ra_30_4	das	den ir gesprochen habt so [das] sie gevangen wŭrden gefurt vnd	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_176ra_30_5	sie	ir gesprochen habt so das [sie] gevangen wŭrden gefurt vnd ew̆er	lemma_5454	POS|PRO	PRO	high	claude
WZB_176ra_30_6	gevangen	gesprochen habt so das sie [gevangen] wŭrden gefurt vnd ew̆er svne	lemma_6722	INJ|VRB	VRB	high	claude
WZB_176ra_31_0	wŭrden	habt so das sie gevangen [wŭrden] gefurt vnd ew̆er svne die					
WZB_176ra_31_1	gefurt	so das sie gevangen wŭrden [gefurt] vnd ew̆er svne die heute	lemma_7283	NOM|VRB	VRB	high	claude
WZB_176ra_32_0	ew̆er	sie gevangen wŭrden gefurt vnd [ew̆er] svne die heute nicht w	lemma_56117	POS|PRO	POS	high	claude
WZB_176ra_32_5	nicht	vnd ew̆er svne die heute [nicht] w wissen die vnderscheide des	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_176ra_33_0	wissen	svne die heute nicht w [wissen] die vnderscheide des guten vnd	lemma_7672	NOM|VRB	VRB	high	claude
WZB_176ra_33_2	vnderscheide	heute nicht w wissen die [vnderscheide] des guten vnd des bosen					
WZB_176ra_34_0	guten	w wissen die vnderscheide des [guten] vnd des bosen werden hin	lemma_2573	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_176ra_34_3	bosen	vnderscheide des guten vnd des [bosen] werden hin ein czihen vnd	lemma_788	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_176ra_34_5	werden	des guten vnd des bosen [werden] hin ein czihen vnd in	lemma_7489	VEX|VRB	VEX	high	claude
WZB_176ra_35_1	ein	vnd des bosen werden hin [ein] czihen vnd in wil ich	lemma_1331	ART|NUM	NUM	medium	claude-context
WZB_176ra_35_2	czihen	des bosen werden hin ein [czihen] vnd in wil ich geben	lemma_7861	NOM|VRB	VRB	high	claude
WZB_176ra_35_6	wil	hin ein czihen vnd in [wil] ich geben die erde vnd	lemma_7473	VEM|VRB	VEM	high	claude
WZB_176ra_36_0	ich	ein czihen vnd in wil [ich] geben die erde vnd si	lemma_3001	POS|PRO	PRO	high	claude
WZB_176ra_36_1	geben	czihen vnd in wil ich [geben] die erde vnd si wer	lemma_1961	NOM|VRB	VRB	high	claude
WZB_176ra_36_3	erde	in wil ich geben die [erde] vnd si wer NOMIUS den	lemma_1545	ADJ|ADV|NOM	NOM	high	claude
WZB_176ra_36_5	si	ich geben die erde vnd [si] wer NOMIUS den sie besiczen	lemma_5454	POS|PRO	PRO	high	claude
WZB_176rb_2_1	sie	vnd si wer NOMIUS den [sie] besiczen Aber ir keret v	lemma_5454	POS|PRO	PRO	high	claude
WZB_176rb_2_2	besiczen	si wer NOMIUS den sie [besiczen] Aber ir keret v wider	lemma_582	NOM|VRB	VRB	high	claude
WZB_176rb_2_5	Aber	wer NOMIUS den sie besiczen [Aber] ir keret v wider vnd	lemma_35	ADV|CNJ	CCNJ	high	claude
WZB_176rb_2_6	ir	NOMIUS den sie besiczen Aber [ir] keret v wider vnd geet	lemma_56117	POS|PRO	PRO	high	claude-context
WZB_176rb_2_7	keret	den sie besiczen Aber ir [keret] v wider vnd geet in	lemma_3266	NOM|VRB	VRB	high	claude
WZB_176rb_3_0	wider	besiczen Aber ir keret v [wider] vnd geet in die wustnunge	lemma_7557	ADV|PRP	ADV	medium	claude-context
WZB_176rb_3_2	geet	ir keret v wider vnd [geet] in die wustnunge durch den	lemma_1844	NOM|VRB	VRB	high	claude
WZB_176rb_4_2	weck	in die wustnunge durch den [weck] des Und ir antworte mir	lemma_7431	ADV|NOM	NOM	high	claude
WZB_176rb_4_7	ir	durch den weck des Und [ir] antworte mir Gesvndigt hab wir	lemma_56117	POS|PRO	PRO	high	claude-context
WZB_176rb_4_8	antworte	den weck des Und ir [antworte] mir Gesvndigt hab wir dem	lemma_260	NOM|VRB	VRB	high	claude
WZB_176rb_4_9	mir	weck des Und ir antworte [mir] Gesvndigt hab wir dem herren	lemma_3001	POS|PRO	PRO	high	claude
WZB_176rb_4_12	Gesvndigt	des Und ir antworte mir [Gesvndigt] hab wir dem herren Ouf					
WZB_176rb_5_0	hab	Und ir antworte mir Gesvndigt [hab] wir dem herren Ouf czihen	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_176rb_5_1	wir	ir antworte mir Gesvndigt hab [wir] dem herren Ouf czihen wolle	lemma_7643	POS|PRO	PRO	high	claude
WZB_176rb_6_0	Ouf	Gesvndigt hab wir dem herren [Ouf] czihen wolle wir vnd streiten	lemma_6330	ADV|PRP	ADV	high	claude-context
WZB_176rb_6_1	czihen	hab wir dem herren Ouf [czihen] wolle wir vnd streiten als	lemma_7861	NOM|VRB	VRB	high	claude
WZB_176rb_6_3	wir	dem herren Ouf czihen wolle [wir] vnd streiten als vnser got	lemma_7643	POS|PRO	PRO	high	claude
WZB_176rb_6_5	streiten	Ouf czihen wolle wir vnd [streiten] als vnser got hat gepoten	lemma_5818	NOM|VRB	VRB	high	claude
WZB_176rb_7_2	vnser	wolle wir vnd streiten als [vnser] got hat gepoten Und do	lemma_7643	POS|PRO	POS	high	claude
WZB_176rb_7_4	hat	vnd streiten als vnser got [hat] gepoten Und do ir ous	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_176rb_7_5	gepoten	streiten als vnser got hat [gepoten] Und do ir ous gericht	lemma_1971	NOM|VRB	VRB	high	claude
WZB_176rb_8_2	ir	got hat gepoten Und do [ir] ous gericht in wapen czoget	lemma_56117	POS|PRO	PRO	high	claude-context
WZB_176rb_8_3	ous	hat gepoten Und do ir [ous] gericht in wapen czoget ouf	lemma_6342	ADV|PRP	ADV	high	claude-context
WZB_176rb_9_0	czoget	ir ous gericht in wapen [czoget] ouf den perck do sprach					
WZB_176rb_9_1	ouf	ous gericht in wapen czoget [ouf] den perck do sprach zu	lemma_6330	ADV|PRP	PRP	high	claude-context
WZB_176rb_10_0	sprach	czoget ouf den perck do [sprach] zu mir der herre Sprich	lemma_5693	NOM|VRB	VRB	high	claude
WZB_176rb_10_1	zu	ouf den perck do sprach [zu] mir der herre Sprich zu	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_176rb_10_2	mir	den perck do sprach zu [mir] der herre Sprich zu in	lemma_3001	POS|PRO	PRO	high	claude
WZB_176rb_10_7	Sprich	sprach zu mir der herre [Sprich] zu in Nicht czihet ouf	lemma_5693	NOM|VRB	VRB	high	claude
WZB_176rb_11_0	zu	zu mir der herre Sprich [zu] in Nicht czihet ouf noch	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_176rb_11_4	Nicht	der herre Sprich zu in [Nicht] czihet ouf noch enstreitet wenne	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_176rb_11_5	czihet	herre Sprich zu in Nicht [czihet] ouf noch enstreitet wenne ich	lemma_7861	NOM|VRB	VRB	high	claude
WZB_176rb_11_6	ouf	Sprich zu in Nicht czihet [ouf] noch enstreitet wenne ich bin	lemma_6330	ADV|PRP	ADV	medium	claude-context
WZB_176rb_11_7	noch	zu in Nicht czihet ouf [noch] enstreitet wenne ich bin nicht	lemma_4415	ADV|CNJ|NEG	ADV	medium	claude-context
WZB_176rb_12_0	enstreitet	in Nicht czihet ouf noch [enstreitet] wenne ich bin nicht mit					
WZB_176rb_12_3	wenne	Nicht czihet ouf noch enstreitet [wenne] ich bin nicht mit euch	lemma_7385	ADV|CNJ	SCNJ	high	claude
WZB_176rb_12_4	ich	czihet ouf noch enstreitet wenne [ich] bin nicht mit euch das	lemma_3001	POS|PRO	PRO	high	claude
WZB_176rb_12_5	bin	ouf noch enstreitet wenne ich [bin] nicht mit euch das ir	lemma_5432	VEX|VRB	VEX	high	claude
WZB_176rb_12_6	nicht	noch enstreitet wenne ich bin [nicht] mit euch das ir icht	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_176rb_13_1	euch	wenne ich bin nicht mit [euch] das ir icht vallet vor	lemma_56117	POS|PRO	PRO	high	claude
WZB_176rb_13_4	das	ich bin nicht mit euch [das] ir icht vallet vor ewern	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_176rb_13_5	ir	bin nicht mit euch das [ir] icht vallet vor ewern veinden	lemma_56117	POS|PRO	POS	high	claude-context
WZB_176rb_13_6	icht	nicht mit euch das ir [icht] vallet vor ewern veinden Ich	lemma_3022	ADJ|NOM	NOM	high	claude
WZB_176rb_13_7	vallet	mit euch das ir icht [vallet] vor ewern veinden Ich sprach	lemma_6741	NOM|VRB	VRB	high	claude
WZB_176rb_14_0	vor	euch das ir icht vallet [vor] ewern veinden Ich sprach es	lemma_7194	ADV|GRA|PRP	PRP	high	claude-context
WZB_176rb_14_1	ewern	das ir icht vallet vor [ewern] veinden Ich sprach es vnd	lemma_56117	POS|PRO	POS	high	claude
WZB_176rb_14_2	veinden	ir icht vallet vor ewern [veinden] Ich sprach es vnd ir	lemma_7048	ADV|GRA|INJ|NOM	NOM	high	claude
WZB_176rb_14_5	Ich	icht vallet vor ewern veinden [Ich] sprach es vnd ir woldet	lemma_3001	POS|PRO	PRO	high	claude
WZB_176rb_14_6	sprach	vallet vor ewern veinden Ich [sprach] es vnd ir woldet mich	lemma_5693	NOM|VRB	VRB	high	claude
WZB_176rb_15_0	es	vor ewern veinden Ich sprach [es] vnd ir woldet mich nicht	lemma_1762	POS|PRO	PRO	high	claude
WZB_176rb_15_2	ir	veinden Ich sprach es vnd [ir] woldet mich nicht horen svnder	lemma_56117	POS|PRO	PRO	high	claude-context
WZB_176rb_15_3	woldet	Ich sprach es vnd ir [woldet] mich nicht horen svnder widerwertik	lemma_7473	VEM|VRB	VEM	high	claude
WZB_176rb_15_4	mich	sprach es vnd ir woldet [mich] nicht horen svnder widerwertik dem	lemma_3001	POS|PRO	PRO	high	claude
WZB_176rb_15_5	nicht	es vnd ir woldet mich [nicht] horen svnder widerwertik dem gepot	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_176rb_16_0	horen	vnd ir woldet mich nicht [horen] svnder widerwertik dem gepot vnsers	lemma_2885	INJ|NOM|VRB	VRB	high	claude
WZB_176rb_16_3	svnder	ir woldet mich nicht horen [svnder] widerwertik dem gepot vnsers herren	lemma_5884	ADJ|ADV|CNJ|NOM	CCNJ	high	claude
WZB_176rb_16_4	widerwertik	woldet mich nicht horen svnder [widerwertik] dem gepot vnsers herren vnd					
WZB_176rb_17_2	vnsers	horen svnder widerwertik dem gepot [vnsers] herren vnd vber hebende euch	lemma_7643	POS|PRO	POS	high	claude
WZB_176rb_18_2	euch	vnsers herren vnd vber hebende [euch] in hochvart stigt ir ouf	lemma_56117	POS|PRO	PRO	high	claude
WZB_176rb_18_4	hochvart	vnd vber hebende euch in [hochvart] stigt ir ouf den perck	lemma_37346	ADJ|NOM	NOM	high	claude
WZB_176rb_19_1	stigt	vber hebende euch in hochvart [stigt] ir ouf den perck DEUTRO	lemma_5763	NOM|VRB	VRB	high	claude
WZB_176rb_19_2	ir	hebende euch in hochvart stigt [ir] ouf den perck DEUTRO Und	lemma_56117	POS|PRO	POS	high	claude-context
WZB_176rb_19_3	ouf	euch in hochvart stigt ir [ouf] den perck DEUTRO Und also	lemma_6330	ADV|PRP	PRP	high	claude-context
WZB_176va_2_2	czoch	den perck DEUTRO Und also [czoch] ous der der do wonte	lemma_7861	NOM|VRB	VRB	high	claude
WZB_176va_2_3	ous	perck DEUTRO Und also czoch [ous] der der do wonte ouf	lemma_6342	ADV|PRP	PRP	high	claude-context
WZB_176va_2_9	ouf	ous der der do wonte [ouf] den pergen vnd iagte euch	lemma_6330	ADV|PRP	PRP	high	claude-context
WZB_176va_3_1	iagte	wonte ouf den pergen vnd [iagte] euch als man pfligt zu	lemma_3102	INJ|VRB	VRB	high	claude
WZB_176va_3_2	euch	ouf den pergen vnd iagte [euch] als man pfligt zu iagen	lemma_56117	POS|PRO	PRO	high	claude
WZB_176va_4_0	zu	iagte euch als man pfligt [zu] iagen die pinen vnd slug	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_176va_4_1	iagen	euch als man pfligt zu [iagen] die pinen vnd slug euch	lemma_3102	INJ|VRB	VRB	high	claude
WZB_176va_4_3	pinen	man pfligt zu iagen die [pinen] vnd slug euch von vncz					
WZB_176va_4_5	slug	zu iagen die pinen vnd [slug] euch von vncz bis zu	lemma_5525	NOM|VRB	VRB	high	claude
WZB_176va_5_0	euch	iagen die pinen vnd slug [euch] von vncz bis zu Und	lemma_56117	POS|PRO	PRO	high	claude
WZB_176va_5_4	zu	slug euch von vncz bis [zu] Und do ir wider quamet	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_176va_5_9	ir	vncz bis zu Und do [ir] wider quamet vnd weintet vor	lemma_56117	POS|PRO	PRO	high	claude-context
WZB_176va_5_10	wider	bis zu Und do ir [wider] quamet vnd weintet vor vnserm	lemma_7557	ADV|PRP	ADV	high	claude-context
WZB_176va_5_11	quamet	zu Und do ir wider [quamet] vnd weintet vor vnserm herren	lemma_3400	NOM|VRB	VRB	high	claude
WZB_176va_6_1	weintet	do ir wider quamet vnd [weintet] vor vnserm herren nicht horte					
WZB_176va_6_2	vor	ir wider quamet vnd weintet [vor] vnserm herren nicht horte her	lemma_7194	ADV|GRA|PRP	PRP	high	claude-context
WZB_176va_6_3	vnserm	wider quamet vnd weintet vor [vnserm] herren nicht horte her euch	lemma_7643	POS|PRO	POS	high	claude
WZB_176va_7_1	nicht	vnd weintet vor vnserm herren [nicht] horte her euch noch ewer	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_176va_7_2	horte	weintet vor vnserm herren nicht [horte] her euch noch ewer stimme	lemma_2885	INJ|NOM|VRB	VRB	high	claude
WZB_176va_7_3	her	vor vnserm herren nicht horte [her] euch noch ewer stimme wolde	lemma_1517	POS|PRO	PRO	high	claude
WZB_176va_7_4	euch	vnserm herren nicht horte her [euch] noch ewer stimme wolde her	lemma_56117	POS|PRO	PRO	high	claude
WZB_176va_7_6	noch	herren nicht horte her euch [noch] ewer stimme wolde her nicht	lemma_4415	ADV|CNJ|NEG	CCNJ	medium	claude-context
WZB_176va_8_0	ewer	nicht horte her euch noch [ewer] stimme wolde her nicht gehengen	lemma_56117	POS|PRO	POS	high	claude
WZB_176va_8_2	wolde	her euch noch ewer stimme [wolde] her nicht gehengen Nu saset	lemma_7473	VEM|VRB	VEM	high	claude
WZB_176va_8_3	her	euch noch ewer stimme wolde [her] nicht gehengen Nu saset ir	lemma_1517	POS|PRO	PRO	high	claude
WZB_176va_8_4	nicht	noch ewer stimme wolde her [nicht] gehengen Nu saset ir dorvmme	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_176va_9_3	Nu	stimme wolde her nicht gehengen [Nu] saset ir dorvmme zu vil	lemma_4432	ADV|CNJ	ADV	high	claude
WZB_176va_9_4	saset	wolde her nicht gehengen Nu [saset] ir dorvmme zu vil czeit					
WZB_176va_9_5	ir	her nicht gehengen Nu saset [ir] dorvmme zu vil czeit nd	lemma_56117	POS|PRO	PRO	medium	claude-context
WZB_176va_10_0	zu	gehengen Nu saset ir dorvmme [zu] vil czeit nd IICAPᵐ von	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_176va_10_1	vil	Nu saset ir dorvmme zu [vil] czeit nd IICAPᵐ von danne	lemma_7075	ADJ|ADV|GRA	ADV	high	claude
WZB_176va_11_2	IICAPᵐ	dorvmme zu vil czeit nd [IICAPᵐ] von danne czog wir vnd					
WZB_176va_12_2	czog	czeit nd IICAPᵐ von danne [czog] wir vnd quamen in die	lemma_7861	NOM|VRB	VRB	high	claude
WZB_176va_12_3	wir	nd IICAPᵐ von danne czog [wir] vnd quamen in die wustenunge	lemma_7643	POS|PRO	PRO	high	claude
WZB_176va_13_1	quamen	von danne czog wir vnd [quamen] in die wustenunge die do	lemma_3400	NOM|VRB	VRB	high	claude
WZB_176va_14_3	furet	in die wustenunge die do [furet] czu dem als mir hett	lemma_7283	NOM|VRB	VRB	high	claude
WZB_176va_14_4	czu	die wustenunge die do furet [czu] dem als mir hett gesaget	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_176va_15_2	mir	do furet czu dem als [mir] hett gesaget vnser herre vnd	lemma_3001	POS|PRO	PRO	high	claude
WZB_176va_15_3	hett	furet czu dem als mir [hett] gesaget vnser herre vnd czogen	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_176va_15_4	gesaget	czu dem als mir hett [gesaget] vnser herre vnd czogen vmme	lemma_5061	INJ|NOM|VRB	VRB	high	claude
WZB_176va_16_0	vnser	dem als mir hett gesaget [vnser] herre vnd czogen vmme den	lemma_7643	POS|PRO	POS	high	claude
WZB_176va_16_3	czogen	hett gesaget vnser herre vnd [czogen] vmme den perck lange czeit	lemma_7861	NOM|VRB	VRB	high	claude
WZB_176va_17_0	vmme	gesaget vnser herre vnd czogen [vmme] den perck lange czeit Und	lemma_6422	ADV|PRP	PRP	high	claude
WZB_176va_17_3	lange	vnd czogen vmme den perck [lange] czeit Und vnser herre der	lemma_3595	ADJ|ADV|GRA	ADJ	high	claude
WZB_176va_18_4	vnser	den perck lange czeit Und [vnser] herre der sprach zu mir	lemma_7643	POS|PRO	POS	high	claude
WZB_176va_19_0	sprach	czeit Und vnser herre der [sprach] zu mir Genvg seit ir	lemma_5693	NOM|VRB	VRB	high	claude
WZB_176va_19_1	zu	Und vnser herre der sprach [zu] mir Genvg seit ir geczogen	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_176va_19_2	mir	vnser herre der sprach zu [mir] Genvg seit ir geczogen vmme	lemma_3001	POS|PRO	PRO	high	claude
WZB_176va_19_5	Genvg	herre der sprach zu mir [Genvg] seit ir geczogen vmme disen	lemma_2141	ADJ|ADV	ADV	high	claude
WZB_176va_19_6	seit	der sprach zu mir Genvg [seit] ir geczogen vmme disen p	lemma_5061	INJ|NOM|VRB	VRB	high	claude
WZB_176va_20_0	ir	sprach zu mir Genvg seit [ir] geczogen vmme disen p perck	lemma_56117	POS|PRO	PRO	high	claude-context
WZB_176va_20_1	geczogen	zu mir Genvg seit ir [geczogen] vmme disen p perck Geet	lemma_7861	NOM|VRB	VRB	high	claude
WZB_176va_20_2	vmme	mir Genvg seit ir geczogen [vmme] disen p perck Geet gegen	lemma_6422	ADV|PRP	PRP	high	claude
WZB_176va_21_3	Geet	geczogen vmme disen p perck [Geet] gegen norden vnd dem volk	lemma_1844	NOM|VRB	VRB	high	claude
WZB_176va_21_4	gegen	vmme disen p perck Geet [gegen] norden vnd dem volk gepeut	lemma_2007	ADV|PRP	PRP	high	claude
WZB_176va_21_5	norden	disen p perck Geet gegen [norden] vnd dem volk gepeut sprechende	lemma_4424	ADV|NOM|VRB	NOM	high	claude
WZB_176va_22_3	gepeut	gegen norden vnd dem volk [gepeut] sprechende Czihen sult ir durch					
WZB_176va_22_4	sprechende	norden vnd dem volk gepeut [sprechende] Czihen sult ir durch die	lemma_5693	NOM|VRB	VRB	high	claude
WZB_176va_23_2	Czihen	vnd dem volk gepeut sprechende [Czihen] sult ir durch die creisse	lemma_7861	NOM|VRB	VRB	high	claude
WZB_176va_23_3	sult	dem volk gepeut sprechende Czihen [sult] ir durch die creisse ewer	lemma_5608	VEM|VRB	VEM	high	claude
WZB_176va_23_4	ir	volk gepeut sprechende Czihen sult [ir] durch die creisse ewer bruder	lemma_56117	POS|PRO	PRO	medium	claude-context
WZB_176va_24_2	ewer	sult ir durch die creisse [ewer] bruder der kinder die do	lemma_56117	POS|PRO	POS	high	claude
WZB_176va_26_0	zu	der kinder die do wonen [zu] Und euch werden si vorchten	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_176va_26_4	euch	die do wonen zu Und [euch] werden si vorchten Dorvmme sehet	lemma_56117	POS|PRO	PRO	high	claude
WZB_176va_26_5	werden	do wonen zu Und euch [werden] si vorchten Dorvmme sehet vleissiclichen	lemma_7489	VEX|VRB	VEX	high	claude
WZB_176va_26_6	si	wonen zu Und euch werden [si] vorchten Dorvmme sehet vleissiclichen das	lemma_5454	POS|PRO	PRO	high	claude
WZB_176va_27_0	vorchten	zu Und euch werden si [vorchten] Dorvmme sehet vleissiclichen das ir	lemma_7298	NOM|VRB	VRB	high	claude
WZB_176va_27_4	sehet	euch werden si vorchten Dorvmme [sehet] vleissiclichen das ir euch icht	lemma_5366	INJ|NOM|VRB	VRB	high	claude
WZB_176va_28_0	vleissiclichen	werden si vorchten Dorvmme sehet [vleissiclichen] das ir euch icht beweget					
WZB_176va_28_3	das	si vorchten Dorvmme sehet vleissiclichen [das] ir euch icht beweget wider	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_176va_28_4	ir	vorchten Dorvmme sehet vleissiclichen das [ir] euch icht beweget wider sie	lemma_56117	POS|PRO	PRO	medium	claude-context
WZB_176va_28_5	euch	Dorvmme sehet vleissiclichen das ir [euch] icht beweget wider sie wenne	lemma_56117	POS|PRO	PRO	high	claude
WZB_176va_29_0	icht	sehet vleissiclichen das ir euch [icht] beweget wider sie wenne ich	lemma_3022	ADJ|NOM	NOM	high	claude
WZB_176va_29_2	wider	das ir euch icht beweget [wider] sie wenne ich engebe euch	lemma_7557	ADV|PRP	PRP	high	claude-context
WZB_176va_29_3	sie	ir euch icht beweget wider [sie] wenne ich engebe euch nicht	lemma_5454	POS|PRO	PRO	high	claude
WZB_176va_29_5	wenne	euch icht beweget wider sie [wenne] ich engebe euch nicht von	lemma_7385	ADV|CNJ	SCNJ	high	claude
WZB_176va_30_0	ich	icht beweget wider sie wenne [ich] engebe euch nicht von irr	lemma_3001	POS|PRO	PRO	high	claude
WZB_176va_30_1	engebe	beweget wider sie wenne ich [engebe] euch nicht von irr erden	lemma_8120	NEG|VRB	VRB	high	claude
WZB_176va_30_2	euch	wider sie wenne ich engebe [euch] nicht von irr erden also	lemma_56117	POS|PRO	PRO	high	claude
WZB_176va_30_3	nicht	sie wenne ich engebe euch [nicht] von irr erden also vil	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_176va_31_0	irr	ich engebe euch nicht von [irr] erden also vil ein fuz	lemma_5454	POS|PRO	POS	high	claude
WZB_176va_31_1	erden	engebe euch nicht von irr [erden] also vil ein fuz mag	lemma_1545	ADJ|ADV|NOM	NOM	high	claude
WZB_176va_31_4	vil	nicht von irr erden also [vil] ein fuz mag getreten einen	lemma_7075	ADJ|ADV|GRA	ADV	high	claude
WZB_176va_31_5	ein	von irr erden also vil [ein] fuz mag getreten einen fuz	lemma_1331	ART|NUM	DET	high	claude-context
WZB_176va_31_7	mag	erden also vil ein fuz [mag] getreten einen fuz stappen wenne	lemma_4240	VEM|VRB	VEM	high	claude
WZB_176va_32_1	einen	vil ein fuz mag getreten [einen] fuz stappen wenne zu einer	lemma_1331	ART|NUM	DET	high	claude-context
WZB_176va_32_3	stappen	fuz mag getreten einen fuz [stappen] wenne zu einer besiczunge hab					
WZB_176va_33_0	wenne	mag getreten einen fuz stappen [wenne] zu einer besiczunge hab ich	lemma_7385	ADV|CNJ	SCNJ	high	claude
WZB_176va_33_1	zu	getreten einen fuz stappen wenne [zu] einer besiczunge hab ich gegeben	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_176va_33_2	einer	einen fuz stappen wenne zu [einer] besiczunge hab ich gegeben den	lemma_1331	ART|NUM	DET	high	claude-context
WZB_176va_34_0	hab	stappen wenne zu einer besiczunge [hab] ich gegeben den perck Speise	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_176va_34_1	ich	wenne zu einer besiczunge hab [ich] gegeben den perck Speise sullet	lemma_3001	POS|PRO	PRO	high	claude
WZB_176va_34_2	gegeben	zu einer besiczunge hab ich [gegeben] den perck Speise sullet ir	lemma_1961	NOM|VRB	VRB	high	claude
WZB_176va_35_4	sullet	ich gegeben den perck Speise [sullet] ir NOMIUS von in koufen	lemma_5608	VEM|VRB	VEM	high	claude
WZB_176va_35_5	ir	gegeben den perck Speise sullet [ir] NOMIUS von in koufen vnd	lemma_56117	POS|PRO	POS	high	claude-context
WZB_176vb_2_4	essen	NOMIUS von in koufen vnd [essen] das wasser gekouft sult ir	lemma_1764	NOM|VRB	VRB	high	claude
WZB_176vb_2_7	das	von in koufen vnd essen [das] wasser gekouft sult ir schepfen	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_176vb_3_2	sult	vnd essen das wasser gekouft [sult] ir schepfen vnd trincken Dein	lemma_5608	VEM|VRB	VEM	high	claude
WZB_176vb_3_3	ir	essen das wasser gekouft sult [ir] schepfen vnd trincken Dein herre	lemma_56117	POS|PRO	PRO	high	claude-context
WZB_176vb_4_1	trincken	gekouft sult ir schepfen vnd [trincken] Dein herre gote hat gesegent	lemma_6207	ADV|INJ|NOM|VRB	VRB	high	claude
