xml_id;form;form_schluessel;lemma;pos;typ;belege_ausserhalb_wzb;sigel_anzahl;sigel_probe
WZB_164vb_21_4;czwen;czwen;lemma_7929;NUM;type_95165;32;11;ALX APO FR3 HUB2 HZU2 SAL SAX SUB1
WZB_164vb_22_0;czehenden;czehenden;lemma_7780;NOM;type_318466;1;1;PSG
WZB_164vb_22_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_164vb_22_3;widern;widern;lemma_28906;PRP;type_143474;11;9;AC1 AC2 AC3 CRO HZU2 KCR WGA WRB
WZB_164vb_23_1;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_164vb_23_3;eines;eines;lemma_1331;DET;type_4324;148;49;AC3 AML BAR BZI CR DA DBS DHS
WZB_164vb_23_4;czehenden;czehenden;lemma_7780;NOM;type_318466;1;1;PSG
WZB_164vb_24_0;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_164vb_25_1;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_164vb_25_2;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_164vb_25_3;siben;siben;lemma_5437;NUM;type_18996;862;129;ADP AK AMI ARB AT AX AXR AXS
WZB_164vb_27_0;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_164vb_27_4;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_164vb_28_1;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_164vb_28_5;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_164vb_29_0;vru;vru;lemma_7277;ADV;type_42548;34;19;BIM CL DFT DGP DKK EID EIL FR1
WZB_164vb_29_1;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_164vb_30_2;Also;also;lemma_152;ADV;type_378;14303;424;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_164vb_30_6;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_164vb_31_2;siben;siben;lemma_5437;NUM;type_18996;862;129;ADP AK AMI ARB AT AX AXR AXS
WZB_164vb_31_4;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_164vb_32_0;einer;einer;lemma_1331;DET;type_4323;5354;381;ABG AC1 AC2 AC3 ADP AK AMI APO
WZB_164vb_33_1;in;in;lemma_1517;PRO;type_5008;2486;233;ADP AGS AML APO AT AUK AUN AXK
WZB_164vb_34_0;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_164vb_34_3;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_164vb_34_4;ouf;ouf;lemma_6330;ADV;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_164vb_34_6;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_164vb_35_1;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_164vb_36_0;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_164vb_36_2;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165ra_2_1;gar;gar;lemma_1913;ADV;type_6476;21894;545;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165ra_4_1;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_165ra_5_3;fruchte;fruchte;lemma_7273;NOM;type_65739;34;13;AC3 DJUM EHB FR3 GWTK JEW JT MML
WZB_165ra_5_5;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_165ra_6_3;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_165ra_8_0;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165ra_10_4;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_165ra_12_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165ra_13_2;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_165ra_14_0;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165ra_15_1;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_165ra_15_3;siben;siben;lemma_5437;NUM;type_18996;862;129;ADP AK AMI ARB AT AX AXR AXS
WZB_165ra_17_0;ouch;ouch;lemma_4523;CCNJ;type_15677;22328;475;ABG ABS ADP AGS AK ALL AMI AML
WZB_165ra_17_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165ra_17_4;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165ra_19_0;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165ra_20_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165ra_20_3;widern;widern;lemma_28906;PRP;type_143474;11;9;AC1 AC2 AC3 CRO HZU2 KCR WGA WRB
WZB_165ra_21_0;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165ra_21_3;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_165ra_22_0;eines;eines;lemma_1331;DET;type_4324;148;49;AC3 AML BAR BZI CR DA DBS DHS
WZB_165ra_22_1;czehenden;czehenden;lemma_7780;NOM;type_318466;1;1;PSG
WZB_165ra_22_2;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165ra_23_4;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_165ra_23_6;sint;sint;lemma_5432;VEX;type_18967;881;136;ADP AGS ALL AUK AXS AXU BES BMG
WZB_165ra_24_0;siben;siben;lemma_5437;NUM;type_18996;862;129;ADP AK AMI ARB AT AX AXR AXS
WZB_165ra_26_0;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165ra_26_2;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_165ra_26_4;ewige;ewige;lemma_1292;ADJ;type_39012;183;57;AC1 AC2 AC3 ADP AMI AXK BUS BVSN
WZB_165ra_27_1;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165ra_28_1;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165ra_29_2;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_165ra_31_0;uch;uch;lemma_56117;PRO;type_305363;7439;65;ADP BRW CLV CRO DEG DGP DIO DJEM
WZB_165ra_35_3;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_165rb_2_1;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165rb_3_3;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165rb_4_0;gar;gar;lemma_1913;ADV;type_6476;21894;545;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165rb_5_0;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_165rb_5_2;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165rb_6_2;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_165rb_6_4;siben;siben;lemma_5437;NUM;type_18996;862;129;ADP AK AMI ARB AT AX AXR AXS
WZB_165rb_8_0;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165rb_8_2;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165rb_9_2;ol;ol;lemma_4455;NOM;type_89880;23;9;AK KCR KME NAR OVG PL2 PSG RCC
WZB_165rb_10_0;czehenden;czehenden;lemma_7780;NOM;type_318466;1;1;PSG
WZB_165rb_10_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165rb_11_1;czwen;czwen;lemma_7929;NUM;type_95165;32;11;ALX APO FR3 HUB2 HZU2 SAL SAX SUB1
WZB_165rb_11_2;czehenden;czehenden;lemma_7780;NOM;type_318466;1;1;PSG
WZB_165rb_12_0;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_165rb_12_3;czehenden;czehenden;lemma_7780;NOM;type_318466;1;1;PSG
WZB_165rb_13_0;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165rb_14_1;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_165rb_14_3;sint;sint;lemma_5432;VEX;type_18967;881;136;ADP AGS ALL AUK AXS AXU BES BMG
WZB_165rb_14_4;siben;siben;lemma_5437;NUM;type_18996;862;129;ADP AK AMI ARB AT AX AXR AXS
WZB_165rb_16_0;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165rb_16_5;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_165rb_17_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165rb_18_1;volkes;volkes;lemma_7166;NOM;type_25443;190;48;AC1 AC2 AC3 AK AT AXH AXU BRF
WZB_165rb_18_3;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_165rb_19_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165rb_22_0;e;e;lemma_1281;ADV;type_4138;1361;68;AGS AMI AUK AXU BIM CRO DHO DKR
WZB_165va_2_1;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_165va_2_3;ewige;ewige;lemma_1292;ADJ;type_39012;183;57;AC1 AC2 AC3 ADP AMI AXK BUS BVSN
WZB_165va_2_5;enczunte;enczunte;lemma_1511;VRB;type_322945;1;1;BVSN
WZB_165va_3_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165va_3_3;gewonlichen;gewonlichen;lemma_2355;ADV;type_92122;13;9;AK APO HNI HZU JKN MNA OVG PRJ
WZB_165va_4_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165va_5_0;semlichen;semlichen;lemma_5876;ADJ;type_178018;3;3;ADP GWTK OVG
WZB_165va_5_1;elichen;elichen;lemma_1280;ADJ;type_64074;20;16;ADP DGP DIO DKK ESB FLG1 HMT HZU2
WZB_165va_5_2;rechten;rechten;lemma_4840;ADJ;type_42560;1245;124;ABS AC1 AC2 AC3 ADP APO ATF AXW
WZB_165va_7_2;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_165va_8_1;czehenden;czehenden;lemma_7780;NUM;type_318466;1;1;PSG
WZB_165va_10_2;werde;werde;lemma_7489;VEX;type_27049;130;51;BUH BVH CR CRO DA DHA DHW DKA
WZB_165va_11_3;selen;selen;lemma_5349;NOM;type_67068;285;44;ADP ASG ATF BOP CL CLV CRO DIO
WZB_165va_14_3;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165va_15_1;gar;gar;lemma_1913;ADV;type_6476;21894;545;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165va_15_6;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_165va_16_1;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165va_17_1;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_165va_17_3;siben;siben;lemma_5437;NUM;type_18996;862;129;ADP AK AMI ARB AT AX AXR AXS
WZB_165va_19_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165va_19_4;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165va_20_2;ol;ol;lemma_4455;NOM;type_89880;23;9;AK KCR KME NAR OVG PL2 PSG RCC
WZB_165va_21_0;czehenden;czehenden;lemma_7780;NOM;type_318466;1;1;PSG
WZB_165va_21_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165va_22_2;czwen;czwen;lemma_7929;NUM;type_95165;32;11;ALX APO FR3 HUB2 HZU2 SAL SAX SUB1
WZB_165va_22_3;czehenden;czehenden;lemma_7780;NOM;type_318466;1;1;PSG
WZB_165va_22_4;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165va_23_1;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_165va_23_3;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_165va_24_1;eines;eines;lemma_1331;DET;type_4324;148;49;AC3 AML BAR BZI CR DA DBS DHS
WZB_165va_24_2;czehenden;czehenden;lemma_7780;NOM;type_318466;1;1;PSG
WZB_165va_26_0;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_165va_26_2;siben;siben;lemma_5437;NUM;type_18996;862;129;ADP AK AMI ARB AT AX AXR AXS
WZB_165va_26_3;sint;sint;lemma_5432;VEX;type_18967;881;136;ADP AGS ALL AUK AXS AXU BES BMG
WZB_165va_28_0;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165va_28_4;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_165va_28_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165va_28_7;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165va_29_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165va_30_0;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165va_30_3;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_165va_31_3;ewige;ewige;lemma_1292;ADJ;type_39012;183;57;AC1 AC2 AC3 ADP AMI AXK BUS BVSN
WZB_165va_32_1;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165va_33_1;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165va_33_5;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165vb_3_4;svnder;svnder;lemma_5884;CCNJ;type_118434;57;5;ADP CRO HOF NBB NLA
WZB_165vb_4_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165vb_5_1;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_165vb_5_2;siben;siben;lemma_5437;NUM;type_18996;862;129;ADP AK AMI ARB AT AX AXR AXS
WZB_165vb_7_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165vb_7_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165vb_7_5;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_165vb_8_3;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165vb_9_3;czwen;czwen;lemma_7929;NUM;type_95165;32;11;ALX APO FR3 HUB2 HZU2 SAL SAX SUB1
WZB_165vb_9_4;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_165vb_11_2;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165vb_13_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165vb_14_4;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_165vb_14_6;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_165vb_15_0;sint;sint;lemma_5432;VEX;type_18967;881;136;ADP AGS ALL AUK AXS AXU BES BMG
WZB_165vb_15_3;czwen;czwen;lemma_7929;NUM;type_95165;32;11;ALX APO FR3 HUB2 HZU2 SAL SAX SUB1
WZB_165vb_16_0;czehenden;czehenden;lemma_7780;NOM;type_318466;1;1;PSG
WZB_165vb_16_2;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_165vb_17_0;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165vb_17_2;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_165vb_17_4;czwen;czwen;lemma_7929;NUM;type_95165;32;11;ALX APO FR3 HUB2 HZU2 SAL SAX SUB1
WZB_165vb_17_5;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_165vb_18_1;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_165vb_19_0;czehenden;czehenden;lemma_7780;NOM;type_318466;1;1;PSG
WZB_165vb_19_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165vb_20_3;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_165vb_20_5;sint;sint;lemma_5432;VEX;type_18967;881;136;ADP AGS ALL AUK AXS AXU BES BMG
WZB_165vb_22_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165vb_22_4;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_165vb_23_0;ewige;ewige;lemma_1292;ADJ;type_39012;183;57;AC1 AC2 AC3 ADP AMI AXK BUS BVSN
WZB_165vb_23_2;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165vb_24_3;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165vb_25_1;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165vb_25_5;An;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_165vb_26_5;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165vb_28_0;czwen;czwen;lemma_7929;NUM;type_95165;32;11;ALX APO FR3 HUB2 HZU2 SAL SAX SUB1
WZB_165vb_28_1;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_165vb_31_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165vb_31_2;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_165vb_31_4;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165vb_32_3;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_165vb_32_5;widern;widern;lemma_28906;PRP;type_143474;11;9;AC1 AC2 AC3 CRO HZU2 KCR WGA WRB
WZB_165vb_33_2;schafen;schafen;lemma_5143;NOM;type_17801;18;8;FR1 HZU2 KVO NLA PMS RUD TR WH
WZB_165vb_34_1;halden;halden;lemma_2629;VRB;type_8854;19;4;FD JT MVL VTC
WZB_165vb_35_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_165vb_35_4;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_165vb_36_1;ewige;ewige;lemma_1292;ADJ;type_39012;183;57;AC1 AC2 AC3 ADP AMI AXK BUS BVSN
WZB_165vb_37_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166ra_2_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166ra_2_2;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166ra_2_6;An;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166ra_4_2;czwen;czwen;lemma_7929;NUM;type_95165;32;11;ALX APO FR3 HUB2 HZU2 SAL SAX SUB1
WZB_166ra_4_3;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166ra_7_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166ra_7_2;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166ra_8_2;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166ra_8_4;schaf;schaf;lemma_5143;NOM;type_17800;21;17;AK DGP EKL GSP HBR HUJ JEW KMR
WZB_166ra_9_2;halden;halden;lemma_2629;VRB;type_8854;19;4;FD JT MVL VTC
WZB_166ra_10_4;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166ra_11_0;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166ra_11_2;ewige;ewige;lemma_1292;ADJ;type_39012;183;57;AC1 AC2 AC3 ADP AMI AXK BUS BVSN
WZB_166ra_11_4;enczunte;enczunte;lemma_1511;VRB;type_322945;1;1;BVSN
WZB_166ra_12_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166ra_13_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166ra_13_2;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166ra_14_0;An;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166ra_15_4;czwen;czwen;lemma_7929;NUM;type_95165;32;11;ALX APO FR3 HUB2 HZU2 SAL SAX SUB1
WZB_166ra_16_0;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166ra_18_2;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166ra_19_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166ra_20_0;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166rb_2_4;di;di;lemma_1139;DET;type_3567;9617;158;ADP AK AMI AML ARB AXH AXR AXS
WZB_166rb_3_1;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166rb_3_3;ewige;ewige;lemma_1292;ADJ;type_39012;183;57;AC1 AC2 AC3 ADP AMI AXK BUS BVSN
WZB_166rb_4_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_5_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_5_3;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_6_2;An;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166rb_7_5;czwen;czwen;lemma_7929;NUM;type_95165;32;11;ALX APO FR3 HUB2 HZU2 SAL SAX SUB1
WZB_166rb_8_0;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166rb_10_2;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_11_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_12_1;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166rb_13_1;begeen;begeen;lemma_439;VRB;type_118211;4;3;HZU2 PL1 PUC
WZB_166rb_14_4;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166rb_15_1;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
