xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_175vb_4_4	die	die kinder die risen hab	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_175vb_5_0	risen	kinder die risen hab wir	ambiguous	lemma_4882|lemma_4883|lemma_4884|lemma_4928			
WZB_175vb_5_1	hab	die risen hab wir do	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_175vb_5_3	do	hab wir do gesehen vnd	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_175vb_6_1	sprach	vnd ich sprach zu euch	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_175vb_7_4	der	euch Got der herre der	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_175vb_7_5	herre	Got der herre der ewer	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_175vb_7_7	der	der herre der ewer furer	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_175vb_8_3	wirt	furer ist wirt streiten vor	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_175vb_9_1	her	euch als her in hat	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_175vb_9_2	in	als her in hat getan	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_175vb_10_1	in	getan sehende in allen Und	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_175vb_10_5	in	allen Und in der wustenunge	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_175vb_10_6	der	Und in der wustenunge als	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_175vb_11_0	wustenunge	in der wustenunge als ir	unmatched		lemma_59071	high	claude
WZB_175vb_11_3	ir	wustenunge als ir selber habet	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_175vb_13_2	herre	dich dein herre got als	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_175vb_13_7	eyn	got als eyn ł mensch	ambiguous	lemma_1331|lemma_2975|lemma_3028	lemma_1331	high	claude
WZB_175vb_13_8	ł	als eyn ł mensch pfliget	unmatched		lemma_2	high	claude
WZB_175vb_14_4	sein	zu tragen sein cleines svnel	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_175vb_15_1	svnel	sein cleines svnel in allem	unmatched				
WZB_175vb_15_2	in	cleines svnel in allem wege	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_175vb_15_4	wege	in allem wege durch den	ambiguous	lemma_7431|lemma_7436|lemma_7439	lemma_7431	high	claude
WZB_175vb_16_2	du	durch den du bist gewandert	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_175vb_17_1	bis	gewandert vncz bis ir quemet	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_175vb_17_2	ir	vncz bis ir quemet an	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_175vb_17_3	quemet	bis ir quemet an dise	unmatched				
WZB_175vb_17_4	an	ir quemet an dise stat	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_175vb_18_0	stat	an dise stat Und noch	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_175vb_18_4	noch	stat Und noch weder also	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_175vb_18_5	weder	Und noch weder also habet	ambiguous	lemma_7434|lemma_7557	lemma_7434	high	claude
WZB_175vb_19_0	ir	also habet ir geloubt ewerm	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_175vb_19_3	herren	geloubt ewerm herren gote der	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_175vb_20_2	der	herren gote der euch vor	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176ra_1_0	DEUTRO	geczogen ist DEUTRO vnd hat	unmatched		lemma_2	high	claude
WZB_176ra_2_2	beczilet	vnd hat beczilet die stat	unmatched				
WZB_176ra_2_3	die	hat beczilet die stat an	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_2_4	stat	beczilet die stat an der	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_176ra_2_6	an	die stat an der ir	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_176ra_2_7	der	stat an der ir die	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176ra_3_0	ir	an der ir die geczelt	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176ra_3_1	die	der ir die geczelt soldet	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_3_2	geczelt	ir die geczelt soldet haben	ambiguous	lemma_2361|lemma_7793	lemma_2361	high	claude
WZB_176ra_3_4	haben	geczelt soldet haben gestecket des	ambiguous	lemma_2593|lemma_2598|lemma_2688	lemma_2598	high	claude
WZB_176ra_4_2	des	haben gestecket des nachtes czeigende	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_176ra_4_4	czeigende	des nachtes czeigende euch den	unmatched				
WZB_176ra_6_0	des	fewer vnd des tages mit	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_176ra_6_5	seulen	einer wolken seulen Und do	unmatched		lemma_5855	high	claude
WZB_176ra_7_3	do	seulen Und do der herre	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_176ra_7_4	der	Und do der herre erhorte	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176ra_7_5	herre	do der herre erhorte die	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_176ra_8_0	die	herre erhorte die stimme ewer	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_8_3	rede	stimme ewer rede czornig swur	ambiguous	lemma_4826|lemma_4830	lemma_4826	high	claude
WZB_176ra_9_1	her	czornig swur her vnd sprach	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_176ra_9_3	sprach	her vnd sprach Nicht wirt	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_176ra_10_0	wirt	sprach Nicht wirt sehen keiner	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_176ra_11_1	bŏsen	leuten dicz bŏsen geslechtes die	unmatched				
WZB_176ra_11_3	die	bŏsen geslechtes die gute erde	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_11_4	gute	geslechtes die gute erde die	ambiguous	lemma_2551|lemma_2573	lemma_2573	high	claude
WZB_176ra_12_0	erde	die gute erde die ich	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_176ra_12_3	die	gute erde die ich vnder	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_12_6	dem	ich vnder dem eide gelobt	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_176ra_12_7	eide	vnder dem eide gelobt hab	ambiguous	lemma_1355|lemma_50416	lemma_1355	high	claude
WZB_176ra_13_0	hab	eide gelobt hab ewern vetern	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_176ra_13_2	vetern	hab ewern vetern an den	ambiguous	lemma_6771|lemma_7046	lemma_6771	high	claude
WZB_176ra_13_4	an	ewern vetern an den svn	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_176ra_14_1	wirt	Wenne diser wirt sie sehen	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_176ra_14_2	sie	diser wirt sie sehen vnd	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_176ra_14_6	dem	sehen vnd dem wil ich	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_176ra_15_0	wil	vnd dem wil ich geben	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_176ra_15_3	die	ich geben die erde die	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_15_4	erde	geben die erde die her	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_176ra_15_6	die	die erde die her hat	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_15_7	her	erde die her hat getreten	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_176ra_16_5	svnen	vnd seinen svnen Wenne her	unmatched		lemma_5883	high	claude
WZB_176ra_17_1	her	svnen Wenne her hat noch	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_176ra_17_3	noch	her hat noch gevolgt dem	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_176ra_17_4	gevolgt	hat noch gevolgt dem herren	unmatched				
WZB_176ra_18_0	dem	noch gevolgt dem herren Noch	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_176ra_18_1	herren	gevolgt dem herren Noch nicht	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_176ra_18_4	Noch	dem herren Noch nicht czu	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_176ra_19_2	der	wundern ist der czorn dem	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176ra_19_4	dem	der czorn dem volke Wenne	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_176ra_21_0	der	mir czornig der herre durch	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176ra_21_1	herre	czornig der herre durch euch	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_176ra_22_3	Noch	hat gesprochen Noch du ein	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_176ra_22_4	du	gesprochen Noch du ein czeuhest	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_176ra_22_5	ein	Noch du ein czeuhest nicht	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_176ra_22_6	czeuhest	du ein czeuhest nicht do	unmatched		lemma_7861	high	claude
WZB_176ra_23_1	do	czeuhest nicht do hin svnder	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_176ra_24_0	der	hin svnder der svn nvn	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176ra_25_0	wirt	diener diser wirt ein czihen	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_176ra_25_1	ein	diser wirt ein czihen vor	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_176ra_26_2	an	Den halde an mit lere	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_176ra_26_4	lere	an mit lere vnd sterke	ambiguous	lemma_3655|lemma_3656|lemma_63548	lemma_63548	high	claude
WZB_176ra_27_0	sterke	lere vnd sterke ouch wirt	ambiguous	lemma_5729|lemma_5754|lemma_5755	lemma_5754	high	claude
WZB_176ra_27_4	wirt	sterke ouch wirt in dem	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_176ra_28_0	in	ouch wirt in dem los	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_176ra_28_1	dem	wirt in dem los teilen	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_176ra_28_2	los	in dem los teilen die	ambiguous	lemma_3567|lemma_3818|lemma_3837|lemma_3851	lemma_3818	high	claude
WZB_176ra_28_3	teilen	dem los teilen die erde	ambiguous	lemma_6041|lemma_6042	lemma_6042	high	claude
WZB_176ra_28_4	die	los teilen die erde E	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_28_5	erde	teilen die erde E Ewer	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_176ra_28_8	E	die erde E Ewer kinder	ambiguous	lemma_10937|lemma_1281|lemma_3004	lemma_1281	high	claude
WZB_176ra_29_5	ir	von den ir gesprochen habt	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176ra_30_4	das	habt so das sie gevangen	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_176ra_30_5	sie	so das sie gevangen wŭrden	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_176ra_31_0	wŭrden	sie gevangen wŭrden gefurt vnd	unmatched				
WZB_176ra_31_1	gefurt	gevangen wŭrden gefurt vnd ew̆er	ambiguous	lemma_2316|lemma_7283	lemma_7283	high	claude
WZB_176ra_32_0	ew̆er	gefurt vnd ew̆er svne die	unmatched		lemma_56117	high	claude
WZB_176ra_32_3	die	ew̆er svne die heute nicht	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_33_0	wissen	nicht w wissen die vnderscheide	ambiguous	lemma_7549|lemma_7551|lemma_7672	lemma_7672	high	claude
WZB_176ra_33_1	die	w wissen die vnderscheide des	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_33_2	vnderscheide	wissen die vnderscheide des guten	unmatched				
WZB_176ra_33_3	des	die vnderscheide des guten vnd	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_176ra_34_2	des	guten vnd des bosen werden	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_176ra_34_5	werden	des bosen werden hin ein	ambiguous	lemma_62628|lemma_7489|lemma_7500	lemma_7489	high	claude
WZB_176ra_35_1	ein	werden hin ein czihen vnd	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_176ra_35_5	in	czihen vnd in wil ich	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_176ra_35_6	wil	vnd in wil ich geben	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_176ra_36_2	die	ich geben die erde vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176ra_36_3	erde	geben die erde vnd si	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_176ra_36_5	si	erde vnd si wer NOMIUS	ambiguous	lemma_48479|lemma_5366|lemma_5432|lemma_5445|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_176ra_36_6	wer	vnd si wer NOMIUS den	ambiguous	lemma_5918|lemma_5961|lemma_7482|lemma_7496|lemma_7505|lemma_7643	lemma_7482	high	claude
WZB_176rb_1_0	NOMIUS	si wer NOMIUS den sie	unmatched		lemma_2	high	claude
WZB_176rb_2_1	sie	NOMIUS den sie besiczen Aber	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_176rb_2_2	besiczen	den sie besiczen Aber ir	unmatched		lemma_582	high	claude
WZB_176rb_2_5	Aber	sie besiczen Aber ir keret	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_176rb_2_6	ir	besiczen Aber ir keret v	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176rb_3_0	wider	keret v wider vnd geet	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_176rb_3_3	in	vnd geet in die wustnunge	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_176rb_3_4	die	geet in die wustnunge durch	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176rb_3_5	wustnunge	in die wustnunge durch den	unmatched		lemma_59071	high	claude
WZB_176rb_4_3	des	den weck des Und ir	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_176rb_4_7	ir	des Und ir antworte mir	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176rb_4_12	Gesvndigt	antworte mir Gesvndigt hab wir	unmatched				
WZB_176rb_5_0	hab	mir Gesvndigt hab wir dem	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_176rb_5_2	dem	hab wir dem herren Ouf	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_176rb_5_3	herren	wir dem herren Ouf czihen	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_176rb_6_2	wolle	Ouf czihen wolle wir vnd	ambiguous	lemma_7473|lemma_7693	lemma_7693	high	claude
WZB_176rb_7_5	gepoten	got hat gepoten Und do	ambiguous	lemma_1971|lemma_1978	lemma_1971	high	claude
WZB_176rb_8_1	do	gepoten Und do ir ous	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_176rb_8_2	ir	Und do ir ous gericht	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176rb_8_4	gericht	ir ous gericht in wapen	ambiguous	lemma_2164|lemma_4913	lemma_4913	high	claude
WZB_176rb_8_5	in	ous gericht in wapen czoget	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_176rb_9_0	czoget	in wapen czoget ouf den	unmatched				
WZB_176rb_9_6	do	den perck do sprach zu	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_176rb_10_0	sprach	perck do sprach zu mir	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_176rb_10_3	der	zu mir der herre Sprich	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176rb_10_4	herre	mir der herre Sprich zu	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_176rb_11_1	in	Sprich zu in Nicht czihet	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_176rb_11_5	czihet	in Nicht czihet ouf noch	unmatched		lemma_7861	high	claude
WZB_176rb_11_7	noch	czihet ouf noch enstreitet wenne	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_176rb_12_0	enstreitet	ouf noch enstreitet wenne ich	unmatched				
WZB_176rb_13_4	das	mit euch das ir icht	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_176rb_13_5	ir	euch das ir icht vallet	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176rb_14_6	sprach	veinden Ich sprach es vnd	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_176rb_15_0	es	Ich sprach es vnd ir	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_176rb_15_2	ir	es vnd ir woldet mich	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176rb_16_0	horen	mich nicht horen svnder widerwertik	ambiguous	lemma_2885|lemma_2904	lemma_2885	high	claude
WZB_176rb_16_4	widerwertik	horen svnder widerwertik dem gepot	unmatched				
WZB_176rb_17_0	dem	svnder widerwertik dem gepot vnsers	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_176rb_17_1	gepot	widerwertik dem gepot vnsers herren	ambiguous	lemma_1971|lemma_1978	lemma_1978	high	claude
WZB_176rb_17_3	herren	gepot vnsers herren vnd vber	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_176rb_18_0	vber	herren vnd vber hebende euch	ambiguous	lemma_6359|lemma_6698	lemma_6359	high	claude
WZB_176rb_18_3	in	hebende euch in hochvart stigt	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_176rb_19_2	ir	hochvart stigt ir ouf den	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176va_1_0	DEUTRO	den perck DEUTRO Und also	unmatched		lemma_2	high	claude
WZB_176va_2_4	der	czoch ous der der do	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176va_2_6	der	ous der der do wonte	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176va_2_7	do	der der do wonte ouf	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_176va_2_8	wonte	der do wonte ouf den	ambiguous	lemma_7355|lemma_7695	lemma_7695	high	claude
WZB_176va_3_1	iagte	pergen vnd iagte euch als	unmatched		lemma_3102	high	claude
WZB_176va_3_5	man	euch als man pfligt zu	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966	lemma_3958	low	claude
WZB_176va_4_2	die	zu iagen die pinen vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176va_4_3	pinen	iagen die pinen vnd slug	ambiguous	lemma_4664|lemma_4665			
WZB_176va_5_3	bis	von vncz bis zu Und	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_176va_5_8	do	zu Und do ir wider	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_176va_5_9	ir	Und do ir wider quamet	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176va_5_10	wider	do ir wider quamet vnd	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_176va_6_1	weintet	quamet vnd weintet vor vnserm	unmatched				
WZB_176va_6_4	herren	vor vnserm herren nicht horte	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_176va_7_3	her	nicht horte her euch noch	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_176va_7_6	noch	her euch noch ewer stimme	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_176va_8_3	her	stimme wolde her nicht gehengen	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_176va_9_4	saset	gehengen Nu saset ir dorvmme	unmatched				
WZB_176va_9_5	ir	Nu saset ir dorvmme zu	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176va_10_1	vil	dorvmme zu vil czeit nd	ambiguous	lemma_6741|lemma_7053|lemma_7075	lemma_7075	high	claude
WZB_176va_11_2	IICAPᵐ	czeit nd IICAPᵐ von danne	unmatched				
WZB_176va_13_2	in	vnd quamen in die wustenunge	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_176va_13_3	die	quamen in die wustenunge die	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176va_13_4	wustenunge	in die wustenunge die do	unmatched		lemma_59071	high	claude
WZB_176va_14_1	die	die wustenunge die do furet	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176va_14_2	do	wustenunge die do furet czu	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_176va_14_5	dem	furet czu dem als mir	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_176va_16_1	herre	gesaget vnser herre vnd czogen	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_176va_18_5	herre	Und vnser herre der sprach	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_176va_18_7	der	vnser herre der sprach zu	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176va_19_0	sprach	herre der sprach zu mir	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_176va_20_0	ir	Genvg seit ir geczogen vmme	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176va_21_4	gegen	perck Geet gegen norden vnd	ambiguous	lemma_11822|lemma_2007	lemma_2007	high	claude
WZB_176va_22_1	dem	norden vnd dem volk gepeut	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_176va_22_3	gepeut	dem volk gepeut sprechende Czihen	unmatched				
WZB_176va_23_4	ir	Czihen sult ir durch die	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176va_24_0	die	ir durch die creisse ewer	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176va_24_1	creisse	durch die creisse ewer bruder	unmatched		lemma_3453	high	claude
WZB_176va_24_4	der	ewer bruder der kinder die	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176va_25_2	die	der kinder die do wonen	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176va_25_3	do	kinder die do wonen zu	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_176va_26_5	werden	Und euch werden si vorchten	ambiguous	lemma_62628|lemma_7489|lemma_7500	lemma_7489	high	claude
WZB_176va_26_6	si	euch werden si vorchten Dorvmme	ambiguous	lemma_48479|lemma_5366|lemma_5432|lemma_5445|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_176va_27_0	vorchten	werden si vorchten Dorvmme sehet	ambiguous	lemma_7201|lemma_7298	lemma_7298	high	claude
WZB_176va_28_0	vleissiclichen	Dorvmme sehet vleissiclichen das ir	unmatched				
WZB_176va_28_3	das	sehet vleissiclichen das ir euch	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_176va_28_4	ir	vleissiclichen das ir euch icht	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176va_29_2	wider	icht beweget wider sie wenne	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_176va_29_3	sie	beweget wider sie wenne ich	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_176va_31_1	erden	von irr erden also vil	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_176va_31_4	vil	erden also vil ein fuz	ambiguous	lemma_6741|lemma_7053|lemma_7075	lemma_7075	high	claude
