file;xml_id;form;vers;action;geaendert;alt_pos;neu_pos;alt_lemmaRef;neu_lemmaRef;alt_corresp;neu_corresp;verdict_lemma;verdict_pos;confidence;begruendung;kontext
GWTK.tei.xml;GWTK_407212378000_5;rotten;23780;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;"Präposition: 'so krank waz gegen den rotten sin' = so schwach war gegen die Scharen; Heer-/Klagekontext ('wa nun schiltt unde sper'), 'sin' nachgestelltes Possessiv.";so krank waz gegen den **rotten** sin :
GWTK.tei.xml;GWTK_407212378400_6;rott;23784;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;nachgestellt zu 'mund' ('ain mund so rott'), Reim tod:rott;es enwende den ain mund so **rott** ,
GWTK.tei.xml;GWTK_409112384700_5;rott;23847;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_75564;lemma_4978;NOM;high;Praeposition + Determinativ: 'ueber alle due rott' (Posaunenschall ueber die ganze Schar), fem. Artikel 'due' zeigt Substantiv rotte;erschellen hiess über alle dü **rott** .
GWTK.tei.xml;GWTK_410122392000_2;rotte;23920;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;Vorangestellter Genitiv + Subjektfunktion: 'des kaissers rotte gevie gar unzwiffelhaften mütt' (die Schar des Kaisers fasste Mut).;des kaissers **rotte** gevie
GWTK.tei.xml;GWTK_419122443900_5;rott;24439;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Nachgestellt zu 'mund' mit Farbkontrast: 'verblichen ward ir mund so rott' = ihr so roter Mund erblich.;verblichen ward ir mund so **rott** ,
GWTK.tei.xml;GWTK_419122444400_2;rotten;24444;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_372362;lemma_4954;ADJ;high;attributiv vor Bezugsnomen 'munde' ('manig rubin rotten munde claur' = rubinrote Muender);manig rubin **rotten** munde claur .
GWTK.tei.xml;GWTK_420122450200_5;rott;24502;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;Nachgestellt zu 'munde' am Versende: 'dinem munde rott' (Reim tod : rott);trutt frowe , dinem munde **rott**
GWTK.tei.xml;GWTK_421212458100_1;rotten;24581;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;Zahlwort + Apposition 'schar': 'achtzegg rotten herlich, iettlich schar ... hette süben tussend man' (achtzig Heerscharen).;achtzegg **rotten** herlich ,
GWTK.tei.xml;GWTK_422112460000_4;rotte;24600;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;Genitiv-Determinativ: 'tett im des kaissers rotte kund' = meldete ihm des Kaisers Heerschar (Ankunft des Vaters mit Truppen).;tett im des kaissers **rotte** kund .
GWTK.tei.xml;GWTK_423112466000_5;rott;24660;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_4954;;variants.xml#type_194575;lemma_4954;ADJ;high;nachgestellt zu 'munde' ('den zarten munde rott'), Reim nott:rott;üch gitt den zarten munde **rott** .
GWTK.tei.xml;GWTK_424212475900_3;rotte;24759;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;Subjekt von 'sich schartte' mit Determinativ 'manige': manche Schar scharte sich (Heerhorn-Kontext);sich schartte manige **rotte**
GWTK.tei.xml;GWTK_425222483400_3;rotten;24834;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17204;lemma_4978;NOM;high;Praeposition + Determinativ: 'ze der rotten hin kertte da der kaisser was' (zur Schar, bei der der Kaiser war).;segremans ze der **rotten** hin
GWTK.tei.xml;GWTK_427212494100_1;jungen;24941;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;NOM;high;"Substantiviert: 'den jungen in dem rich erkoss' = erwählte den Jungen im Reich; Determinativ + PP + Verb, kein Bezugsnomen im Satz.";den **jungen** in dem rich erkoss
GWTK.tei.xml;GWTK_428212500300_1;jungen;25003;ANNOTATE;ja;;ADJ;;lexicon.xml#lemma_3157;;variants.xml#type_10830;lemma_3157;ADJ;high;"attributiv vor Bezugsnomen 'krïchen' ('dem jungen krïchen' = dem jungen Griechen, Dat. Sg.; Kontext eneas)";dem **jungen** krïchen ,
GWTK.tei.xml;GWTK_429112503700_0;rotte;25037;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;'rotte gegen rotte raitt': Schar ritt gegen Schar, Schlachtkontext;**rotte** gegen rotte raitt ,
GWTK.tei.xml;GWTK_429112503700_2;rotte;25037;ANNOTATE;ja;;NOM;;lexicon.xml#lemma_4978;;variants.xml#type_17203;lemma_4978;NOM;high;Reziproke Schlachtformel: 'rotte gegen rotte raitt' (Schar ritt gegen Schar).;rotte gegen **rotte** raitt ,
