file;xml_id;form;action;geaendert;alt_pos;neu_pos;alt_lemmaRef;neu_lemmaRef;alt_ana;neu_ana;alt_corresp;neu_corresp;verdict;confidence;begruendung;hinweis;kontext
WZB.tei.xml;WZB_33vb_14_1;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;ich dir hab geopfert: Hilfsverb mit Partizip;;vnd enpfach den segen , | den ich dir hab geopfert • Und den mir gegeben hat got , | der do gibt alle dinck . • Kovme betwang in der bruder vlehende . •
WZB.tei.xml;WZB_33vb_21_7;habe;KEEP;nein;VRB;VRB;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Vollverb: das ich cleine kindlein habe;;Und sprach : • Du weist wol , mein herre , | das ich cleine kindlein habe , | iunge vnd tragende schaf vnd rinder mit mir . • Ist , das ich die vber treibe zu geen mer , wenne sie vormugen , | so sterben mir dise hert alle an einem tage . •
WZB.tei.xml;WZB_34vb_27_1;habe;MOVE;ja;VEX;NOM;lexicon.xml#lemma_2598;lexicon.xml#lemma_2593;lexicon.xml#lemma_2598_sense_77622;;variants.xml#type_8730;variants.xml#type_8699;NOM;high;Possessiv ir davor, Koordination mit vich (Gen 34,23 substantia);;so wirt ir habe | vnd ir vich | vnd alles , das sie besitczen , vnser . • Nur an dem einem gehenge wir in vnd wonen mit ein ander • vnd wer den ein uolk . •
WZB.tei.xml;WZB_35va_30_2;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gegeben, Subjekt ich;;Und die erde , die ich hab gegeben vnd , die wil ich dir geben • vnd deinem samen noch dir . •
WZB.tei.xml;WZB_36rb_16_2;habe;MOVE;ja;VRB;NOM;lexicon.xml#lemma_2598;lexicon.xml#lemma_2593;lexicon.xml#lemma_2598_sense_77622;;variants.xml#type_8730;variants.xml#type_8699;NOM;high;Possessiv sein davor, Koordination mit sein vich;;Aber nam sein housvrowe vnd sein tŏchter vnd sein svne vnd alle menschen seines houses vnd sein habe vnd sein vich Und alles , das er mocht gehaben in der erden , | vnd karte in ein ander lant | Und czoch von seinem bruder ,
WZB.tei.xml;WZB_37va_2_0;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gesehen, Relativsatz;;Und her sprach zu in : Hŏret meinen trovm , den ich GENE hab gesehen . •
WZB.tei.xml;WZB_37vb_30_4;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Subjekt ich, Hilfsverb mit Infinitiv hoern;;Und der man antworte : • Sie sint weck geczogen von diser stat . • Ich hab sie hŏrn sprechende : • Gee wir gegen . • czoch dorumbe noch seinen brudern • Und vant sie zu . •
WZB.tei.xml;WZB_38rb_34_1;habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;habe wir funden: 1. Plural, Hilfsverb;;Und santen , | die in trugen zu dem vater vnd sprachen : • Den rock habe wir funden ! | sich , ob es deines svnes rock sei oder GENE nicht . •
WZB.tei.xml;WZB_39va_14_6;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Ich hab funden: Hilfsverb mit Partizip, Negation;;Und her quam wider zu | vnd ł sprach zu im : • Ich hab ir nicht funden , • Sunder ouch die leute der selben stat haben mir gesaget , | das ny kein hure do sei gesessen . •
WZB.tei.xml;WZB_39va_19_0;Habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv: Habe sie irs (Vulgata: habeat sibi);;sprach : Habe sie irs . • Uor war sie enmag vns doch nicht lugstrafen . | ich hab ir gesant den bok , den ich ir gelobte , | vnd du enhast ir nicht funden . •
WZB.tei.xml;WZB_39va_21_3;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gesant, Subjekt ich;;sprach : Habe sie irs . • Uor war sie enmag vns doch nicht lugstrafen . | ich hab ir gesant den bok , den ich ir gelobte , | vnd du enhast ir nicht funden . •
WZB.tei.xml;WZB_39va_34_4;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip enpfangen, Subjekt ich;;Do man si furte zu der pein , • Do sante sie zu irem sweher sprechende : • Uon dem manne des das ist , | do hab ich von enpfangen . • Erkenne , wes das vingerlein sei | vnd das achsil span vnd der stab . •
WZB.tei.xml;WZB_39vb_4_4;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gegebin, Negation nicht;;Und do her er SIS kante die gabe , do sprach er : • Sie ist gerechter wenne ich , | wenne ich sie nicht gegebin hab meinem svne . • Aber doch dir kante er ir furbas nicht mer .
WZB.tei.xml;WZB_40ra_14_4;habe;MOVE;ja;VRB;NOM;lexicon.xml#lemma_2598;lexicon.xml#lemma_2593;lexicon.xml#lemma_2598_sense_77622;;variants.xml#type_8730;variants.xml#type_8699;NOM;high;Possessiv seine plus alle: Substantiv Besitz;;Und vnser herre gesegente seinem house | durch | vnd merte im ł also wol in den heusern als vf den eckern alle seine habe . •
WZB.tei.xml;WZB_40ra_32_3;habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv nach das, Hilfsverb zu bevolhen, Negation;;noch - es en ist nichtesnicht , | das nicht sei in meiner gewalt | oder das er mir nicht habe bevolhen • an dich , | wenne du bist sein h housvrowe . | Wie mag ich das bŏze getvn | vnd gesvnden in meinen herren ? •
WZB.tei.xml;WZB_41ra_6_0;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;hab wir gesehen: 1. Plural, Hilfsverb;;Und sie antworten : • Trovme hab wir gesehen vnd nyemant ist hie , der vns sie ouslege . • Und der sprach zu in : • Nu wie | ist nicht gotis die ouslegunge . • Saget mir , was habt ir gesehen ! •
WZB.tei.xml;WZB_41rb_11_0;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Ich hab gesehen einen trovm: Hilfsverb;;Nu sach der pecken meister , daz er den trovm vornvnfticlichn hett entslossen vnd sprach : • Ich hab gesehen einen | trovm , wie das ich hette drei kŏrbe meles ouf meinem houbte . •
WZB.tei.xml;WZB_42ra_24_3;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb: Ich hab gesehen troume;;Czu dem sprach : • Ich hab gesehen troume | vnd nymant ist , | der mir sie entsliesse . • Die hab ich dich hŏren gar weislichen ouslegen .
WZB.tei.xml;WZB_42ra_26_5;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit AcI dich hoeren ouslegen, Subjekt ich;;Czu dem sprach : • Ich hab gesehen troume | vnd nymant ist , | der mir sie entsliesse . • Die hab ich dich hŏren gar weislichen ouslegen .
WZB.tei.xml;WZB_42rb_6_2;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gesehen, Subjekt ich;;Und sich | den selben volgten nach | ander siben ŏchsen | gar vngestalterr vnd magerr , | das ich ny vngestalter in lande hab gesehen . |
WZB.tei.xml;WZB_42vb_17_3;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gesaczt, Subjekt ich;;Vnd aber sprach czu : • Sich , ich hab dich gesaczt vbir alle , •
WZB.tei.xml;WZB_43rb_36_6;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gehort, Subjekt ich;;ich hab GENE gehort , man vorkoufe weicz zu . • Czihet hin abe | vnd koufet vns , des wir bedurfen , | das geleben mugen , | das wir icht vorterben hungers . •
WZB.tei.xml;WZB_43vb_26_3;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Relativsatz, Hilfsverb zu gesprochen, Subjekt ich;;Das ist , sprach er , das ich gesprochen hab , speher seit ir ! |
WZB.tei.xml;WZB_44ra_6_4;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;das ich gesprochen hab: Hilfsverb im Relativsatz;;an dem dritten tage | lies her sie furen ous dem kercker vnd sprach : Tut das ich gesprochen hab vnd lebet , • wenne got vorchte ich . •
WZB.tei.xml;WZB_44rb_18_7;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;ich hab es: Vollverb mit Subjekt und Objekt;;vnd sagte das seinen brudern : • Gegeben ist mir wider das gelt , | secht , ich hab es in dem sacke ! • Und sie erschraken alle | vnd wurden betrubt vnd sprachen wechsilnde : • Waz ist nv das , | das vns got hat getan ? •
WZB.tei.xml;WZB_44va_10_0;habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Vollverb: den ich in gevenknusse habe;;vnd ewern minsten bruder den furet her zu mir , | das ich wisse , | das ir nicht seit speher , das ir ouch disen , | den ich in gevenknusse habe , muget genemen vnd furbas laube habet | czu koufen , was ir wŏllet . •
WZB.tei.xml;WZB_45rb_32_1;habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip gebracht, Subjekt wir;;Sunder ouch ander silber habe wir gebracht , • so das wir koufen was vns notdurft ist . • Es en ist nicht in vnser gewissen , | wer das hab geleget in vnser beigurtil . •
WZB.tei.xml;WZB_45rb_35_5;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Konjunktiv-Hilfsverb mit Partizip geleget, Subjekt wer;;Sunder ouch ander silber habe wir gebracht , • so das wir koufen was vns notdurft ist . • Es en ist nicht in vnser gewissen , | wer das hab geleget in vnser beigurtil . •
WZB.tei.xml;WZB_45va_8_0;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip vorsucht, Subjekt ich;;Und GENE der schaffer antworte : • Fried sei euch . • Nicht vorchtet euch . • Ewer got | vnd ewers vaters got hat euch gegeben das gelt in ewer secke , | wenne das gelt das ir mir gegebin habt , daz hab ich vorsucht | vnd behalden . Und her ous furte er zu in vnd furte sie in das hous
WZB.tei.xml;WZB_47ra_22_4;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip genomen;;Ich eigentlich bin dein knecht , • Wenne ich disen iungen ouf mein trew̆ hab genomen • Und hab gelobet sprechende : | Ich brenge in denne her wider , | so werde ich der svnden schuldig in vnsern vater alle czeit . •
WZB.tei.xml;WZB_47ra_23_3;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Koordiniertes Hilfsverb vnd hab gelobet (Subjekt ich);;Ich eigentlich bin dein knecht , • Wenne ich disen iungen ouf mein trew̆ hab genomen • Und hab gelobet sprechende : | Ich brenge in denne her wider , | so werde ich der svnden schuldig in vnsern vater alle czeit . •
WZB.tei.xml;WZB_49rb_2_5;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;ich hab gesehen: Hilfsverb, 1. Sg.;;Do sprach der vater zu : • Nu sterbe ich vroli Genesis chen , | wenne ich hab dein antlicze gesehen vnd las dich hinder mir . •
WZB.tei.xml;WZB_50rb_34_0;habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;gnade funden habe: Hilfsverb mit Partizip;;U Und do her sach nehenden den tack seines todes , | do rufte her seinem svne vnd sprach zu im : • Ist das ich gnade funden habe in deiner angesichte , so lege deine hant vnder meine GENE huf | vnd tu mit mir barmherczicheit vnd warheit , | das du mich nicht begrabest in ,
WZB.tei.xml;WZB_51va_2_1;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb: genomen hab ous des amorren hant;;Ich gebe dir ein teil ous allen deinen brudern , das ich e GENE genomen hab ous des amorren hant | in meinem swerte | v vnd in meinem bogen . •
WZB.tei.xml;WZB_52va_20_6;habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip funden, Subjekt ich;;Und do volbracht wart die czeit der clage , | do sprach zu dem gesinde : Ist , das ich genade funden habe in ewern ougen , | so sprecht in die oren , •
WZB.tei.xml;WZB_52va_26_1;habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip gegraben, Subjekt ich;;Do von das mein vater mich besworn hat sprechende : • Sich , ich sterbe in meinem grabe , | das ich mir gegraben habe , | in der erden do begrabe mich . • Dorvmbe so wil ich ouf czihen vnd begraben meinen vater | vnd wil wider komen . •
WZB.tei.xml;WZB_54va_30_1;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip genvmen, Subjekt ich;;Die benvmet ir das zu einem svne • vnd nante seinen namen sprechende : • Wenne ous dem ł wasser hab ich in genvmen . •
WZB.tei.xml;WZB_55va_19_6;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gesehen, Gottesrede 1. Sg.;;Czu dem sprach vnser herre : • Ich hab gesehen die phlage meines volkis vnd ir geschrei hab ich gehort durch ir herticheit , der die vor DUS weser sint des werkis | vnd weis iren wetagen wol |
WZB.tei.xml;WZB_55va_21_3;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb zu gehort, Subjekt ich, Objekt ir geschrei;;Czu dem sprach vnser herre : • Ich hab gesehen die phlage meines volkis vnd ir geschrei hab ich gehort durch ir herticheit , der die vor DUS weser sint des werkis | vnd weis iren wetagen wol |
WZB.tei.xml;WZB_55vb_10_0;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;ich hab gesehen: Hilfsverb, 1. Sg.;;Der ruf ist komen zu mir | vnd ich hab gesehen ire phlage , | do mit sie drukten die . •
WZB.tei.xml;WZB_55vb_21_1;habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;ich dich gesant habe: Hilfsverb mit Partizip;;Der sprach zu im : • Ich wil sein mit dir | vnd das wirstu habn zu einem czeichen , | das ich dich gesant habe . • Wenne du ous gefurest mein volk von , so wirstu got opfern ouf disem berge . •
WZB.tei.xml;WZB_56ra_18_4;habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb: besucht habe ich euch;;Gee vnd besammen die alden von vnd sprich zu in : Got , herre ewerr veter , ist mir erschinen , | got , got | vnd got sprechende : • Besuchende besucht habe ich euch | vnd hab alles das gesehen , | das euch geschehen ist in •
WZB.tei.xml;WZB_56ra_19_4;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gesehen, 1. Sg.;;Gee vnd besammen die alden von vnd sprich zu in : Got , herre ewerr veter , ist mir erschinen , | got , got | vnd got sprechende : • Besuchende besucht habe ich euch | vnd hab alles das gesehen , | das euch geschehen ist in •
WZB.tei.xml;WZB_56ra_21_2;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gesprochen;;Und hab gesprochen , das ich fure ous der phlage der | in die erde | der | vnd der | vnd der , | Der vnd der vnd der | zu der erden , die do fleusset von milch vnd von honigseim . •
WZB.tei.xml;WZB_57rb_8_5;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gesaczt, Relativsatz ich;;Und vnser herre sprach zu im , do her wider kerende was gegen : • ł Sich , das du alle meine geczeigten wunder , | die ich hab gesaczt hab in deine hant , machst vor herren . • Ich wil sein hercze herten | vnd her wirt nicht lasen das volk
WZB.tei.xml;WZB_57rb_9_0;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;medium;"Hilfsverb zu gesaczt, wohl doppelt gesetzt; kein Determinativ";Konfidenz unter high, keine Aenderung noetig;Und vnser herre sprach zu im , do her wider kerende was gegen : • ł Sich , das du alle meine geczeigten wunder , | die ich hab gesaczt hab in deine hant , machst vor herren . • Ich wil sein hercze herten | vnd her wirt nicht lasen das volk
WZB.tei.xml;WZB_57rb_15_0;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Subjekt ich, Hilfsverb zu gesprochen;;ich hab zu dir gesprochen : | Lase meinen svn , | das her mir diene | vnd du woldist in nicht lasen , • Sich , ich wil erslahen deinen erstgebornen svn . •
WZB.tei.xml;WZB_58va_7_0;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;hab ich geczeiget: Hilfsverb mit Negation;;der erschinen ist , vnd in gote dem almechtigen | vnd meinen namen hab ich in nicht geczeiget •
WZB.tei.xml;WZB_58va_8_4;habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;gelubde habe ich geslagen: Hilfsverb mit Partizip;;Und gelubde habe ich mit in geslagen , | so das ich in gebe die erde , | die erde irr pilgereimunge , in der sie sint gewesen fremde . •
WZB.tei.xml;WZB_58va_12_7;habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb: Ich habe gehort das sufczen;;Ich habe gehort das sufczen , • in dem sie vordrukt haben die vnd hab gedacht meines gelubdes .
WZB.tei.xml;WZB_58va_15_0;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gedacht, 1. Sg.;;Ich habe gehort das sufczen , • in dem sie vordrukt haben die vnd hab gedacht meines gelubdes .
WZB.tei.xml;WZB_58va_28_1;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gefurt, Objekt euch;;vnd hab euch ein gefurt | in erden , | vber die ich erhabn habe mein hant , | das ich sie gebe , vnd . Und ich herre wil euch die geben zu besiczen . •
WZB.tei.xml;WZB_58va_29_7;habe;KEEP;nein;VRB;VRB;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip erhabn, Objekt mein hant;;vnd hab euch ein gefurt | in erden , | vber die ich erhabn habe mein hant , | das ich sie gebe , vnd . Und ich herre wil euch die geben zu besiczen . •
WZB.tei.xml;WZB_59rb_11_7;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gesaczt, Subjekt ich;;Und vnser herre sprach zu : • Sich , ich hab dich gesaczt got vnd , dein bruder , wirt dein prophete . •
WZB.tei.xml;WZB_59rb_29_3;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb zu ous gefurt, Subjekt ich;;das die erkennen , | wenne ich bins der herre , der do gerakt hat sein hant vber die . Und ous gefurt hab ich ous irr mitte . •
WZB.tei.xml;WZB_59vb_28_0;habe;KEEP;nein;VRB;VRB;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Vollverb: die ich in der hant habe;;dorvmbe spricht das vnser herre . • In dem wirstu wissen , das ichs , der herre , bin . • Sich , ich wil slahn mit der ruten , | die ich in der hant habe , | die wirt sich vorwandeln in ein slange • Und die flut des wassers in blut . •
